naics,year,emp,pay,prode,prodh,prodw,vship,matcost,vadd,invest,invent,energy,cap,equip,plant,piship,pimat,piinv,pien,dtfp5,tfp5,dtfp4,tfp4
334310,1996,32.3,870,24.1,45.2,454.6,9116.2,6843.6,2083.8,280.2,910.8,33.3,3483.2,2141.7,1341.6,1.26699996,1.194000006,1.088999987,0.624000013,-0.002,0.808000028,-0.002,0.808000028
334310,1997,31.8,952.8,21.7,42.4,480.3,8374.9,5887.5,2459.3,207.8,936.7,35.2,3546.7,2204.6,1342,1.24000001,1.126000047,1.062999964,0.637000024,-0.006,0.802999973,-0.006,0.802999973
334310,1998,33.8,993.5,24,45.7,531.1,8471,5649.8,2745.9,167.2,830.1,43.1,3555.4,2194,1361.5,1.225000024,1.026000023,1.019000053,0.629999995,-0.015,0.791999996,-0.015,0.791000009
334310,1999,31.3,1027.6,21.3,39.6,498.6,9081.3,6216.7,2945.8,175.4,847.4,30.1,3530.3,2179.8,1350.4,1.200999975,0.984000027,0.976999998,0.588,0.004,0.795000017,0.005,0.795000017
334310,2000,30.2,1014,20,38.3,468.8,9351.6,6186.3,3320.8,189.1,934.4,34.1,3516.5,2180.3,1336.1,1.17900002,0.962000012,0.958999991,0.603999972,0.037,0.824999988,0.037,0.824999988
334310,2001,28.4,1020.8,18.3,35.9,436.5,9150.3,5698.2,3307.4,255.8,1185.8,32.2,3509,2179.2,1329.8,1.162999988,0.926999986,0.930000007,0.639999986,0.025,0.846000016,0.025,0.846000016
334310,2002,26.4,985.4,16.2,31.7,407.3,8964.1,5454.6,3504.1,140.5,814.8,42.9,3585.9,2266.2,1319.7,1.162999988,0.916999996,0.913999975,0.623000026,-0.001,0.846000016,-0.001,0.845000029
334310,2003,24.8,969,15.2,30,393.3,8495.2,4872.5,3607.3,132.8,782.1,33.8,3510.8,2202.9,1307.9,1.149000049,0.910000026,0.904999971,0.680999994,0.033,0.874000013,0.033,0.874000013
334310,2004,21.3,859.7,12.3,24.6,337.5,10679.7,7419.4,3365.1,171.9,858.9,37.2,3436.2,2153.5,1282.8,1.126999974,0.912999988,0.908999979,0.769999981,0.001,0.875,0.001,0.875
334310,2005,20.2,866.3,11.4,23.8,339.1,10509.7,7308.7,3186.8,115,921.8,38.3,3390,2112.9,1277.2,1.100000024,0.911000013,0.921999991,0.795000017,0.022,0.894999981,0.022,0.894999981
334310,2006,18.9,864.5,11.3,22.5,362.3,9735.7,6358.9,3367.6,141,922.1,33.7,3289.5,2038.5,1251,1.083999991,0.925999999,0.930000007,0.771000028,0.059999999,0.949000001,0.059999999,0.949999988
334310,2007,16.5,751,8.9,17,273.2,7578.9,4060.8,3515.8,134.7,988.5,32.3,3220.8,1998.5,1222.3,1.059999943,0.927999973,0.944999993,0.811999977,0.057,1.004999995,0.056000002,1.004999995
334310,2008,16.3,739.2,8.6,16.4,241.8,6113.6,3814.8,2238.7,70.9,733.5,42.7,3141.2,1942.5,1198.7,1.050999999,0.933000028,0.966000021,0.907000005,-0.158999994,0.856999993,-0.158999994,0.856999993
334310,2009,12,581.9,6.3,11.8,180.3,3446.9,2013,1366.9,40,595.5,25.8,2996,1827.1,1168.9,0.994000018,0.925999999,0.958999991,0.954999983,-0.079000004,0.791999996,-0.079000004,0.791999996
334310,2010,8.7,450.4,4.8,8.6,152.9,2504.4,1131.1,1416.4,38.2,525.7,16.7,2830.2,1689.4,1140.9,1.003000021,0.949000001,0.957000017,1.032999992,0.063000001,0.842999995,0.063000001,0.842999995
334310,2011,10.2,530.3,5.7,10.5,179.9,3024.9,1302.9,1738.5,29.4,563.6,18.3,2667.6,1552.4,1115.1,1,0.994000018,0.991999984,1.00999999,0.143999994,0.97299999,0.143999994,0.973999977
334310,2012,10,542.6,5.2,9.9,167.4,3039.4,1309.5,1737.8,29.2,565,13.3,2506.8,1420.1,1086.8,1,1,1,1,0.027000001,1,0.027000001,1
334310,2013,9.6,541.6,4.8,9.1,160,2962.9,1250,1732.7,48,565.8,11.5,2355.3,1298.4,1056.9,0.980000019,1.011000037,1.001000047,1.001999974,0.046999998,1.049000025,0.046999998,1.049000025
334310,2014,9.3,529.7,4.8,8.8,158.5,2930.8,1297.3,1675.1,29.8,543.1,11.9,2234.1,1207.5,1026.7,0.981999993,1.024000049,1.001000047,1.072999954,0.007,1.055999994,0.007,1.055999994
334310,2015,9.7,556.1,5.2,9.9,179.6,3023.4,1321.9,1742.7,31.1,603.5,11.9,2101.2,1105.7,995.5,0.985000014,1.032999992,0.995999992,1.029999971,0.041000001,1.100000024,0.041000001,1.100000024
334310,2016,9.2,532.2,4.8,8.9,170.5,2959.1,1312.7,1656.2,28.6,592.1,12,1978.4,1014.1,964.4,0.986000001,1.034999967,0.992999971,1.021999955,0.012,1.113000035,0.012,1.113000035
334310,2017,10.1,575.7,5,8.9,189.6,3010.1,1330.3,1691.3,36,640.7,12.3,,,,0.986000001,1.047000051,,1.138000011,,,,
334310,2018,10.8,619.1,6.1,10.2,208.4,3062.9,1414.5,1699.8,,700.2,11.8,,,,0.98299998,1.070000052,,1.159999967,,,,
334412,1958,16.8,63.1,15,30.5,52.4,144.3,53.2,92.4,5.4,6.8,1.5,212.4,97.3,115.1,0.68599999,0.699999988,0.245000005,0.126000002,,0.589999974,,0.538999975
334412,1959,12.1,49.3,10,19.9,36.5,103.4,23.3,69.4,5.6,9.3,1.8,238.3,111.2,127.1,0.698000014,0.711000025,0.248999998,0.123999998,0.112000003,0.660000026,0.008,0.542999983
334412,1960,14.5,59.4,11,22.4,39.9,113.1,21,76.6,7,10.8,2.2,263.1,125.4,137.7,0.693000019,0.716000021,0.252000004,0.128999993,0.022,0.675000012,-0.027000001,0.528999984
334412,1961,14.8,63.3,11.5,23.2,41.9,85.9,18.8,81,7.7,11.2,2.6,284.2,134.9,149.3,0.699999988,0.716000021,0.252000004,0.123999998,-0.155000001,0.577000022,-0.277999997,0.400999993
334412,1962,16.5,74.6,12.7,25.7,49.1,102.4,22.8,99.4,7.9,13.9,3,305.9,146.7,159,0.694999993,0.716000021,0.254999995,0.127000004,0.008,0.582000017,0.052000001,0.421999991
334412,1963,27.3,123.3,23.4,47.9,95.7,281.4,99.8,185.1,13.4,35.8,2.2,333.3,160.1,173.2,0.69599998,0.716000021,0.259000003,0.127000004,0.013,0.588999987,0.312999994,0.577000022
334412,1964,25.5,121.9,21.8,46.2,95.8,280.9,102.4,180.8,20.6,38.4,2.5,384.8,185.9,199,0.648999989,0.707000017,0.263999999,0.125,0.046999998,0.616999984,0.041999999,0.601999998
334412,1965,30.8,143.9,26.9,56.5,114,371.1,146.1,240,21.6,48.9,2.8,467,230.8,236.2,0.623000026,0.703000009,0.268999994,0.123000003,0.061999999,0.657000005,0.071999997,0.647000015
334412,1966,36.2,175.6,32.5,68.5,140,482.9,189,307.2,26,64.6,3.1,564.4,288.4,275.9,0.643999994,0.720000029,0.27700001,0.123999998,0.035999998,0.680999994,0.041000001,0.674000025
334412,1967,38.8,203.3,32.5,65.8,150.2,580.4,250.8,331.7,26.7,79.8,3.5,638.5,326.5,311.9,0.634000003,0.726999998,0.289000005,0.119000003,0.022,0.69599998,0.025,0.691999972
334412,1968,36.5,204.7,30.2,61.6,148.3,533.9,214.1,318.4,26.6,78.2,3.8,700.4,358.6,341.8,0.638999999,0.737999976,0.301999986,0.116999999,-0.011,0.688000023,-0.022,0.676999986
334412,1969,38.5,231.6,31.3,63.9,164.3,575.7,231.4,357.5,33.9,92,4.2,778,405.5,372.5,0.637000024,0.758000016,0.316000015,0.118000001,0.013,0.697000027,0.011,0.684000015
334412,1970,34.2,225.1,25.9,53.1,143.6,557.9,228.8,345.3,35.3,105.5,4.6,846.7,448.6,398.1,0.629999995,0.781000018,0.335000008,0.122000001,0.016000001,0.708999991,0.012,0.693000019
334412,1971,29.8,211.6,22.6,46.4,133.6,544.9,221.2,317.4,32.6,91.5,4.9,918.3,487.3,430.9,0.625999987,0.791000009,0.352999985,0.130999997,0.043000001,0.74000001,0.041000001,0.721000016
334412,1972,26.7,203.7,21.3,42.9,136.9,632.6,275.3,344.6,22.4,75.8,4.6,973.1,522.5,450.6,0.619000018,0.805000007,0.365999997,0.140000001,0.101999998,0.819000006,0.115999997,0.810000002
334412,1973,31.7,245.9,26.4,53.2,178,712,319.7,408.8,42.9,102.9,5.7,1050,576.7,473.4,0.625999987,0.828000009,0.372999996,0.149000004,-0.011,0.810000002,-0.012,0.800999999
334412,1974,26.9,228.7,21.4,44.3,158.9,665.8,280.2,395.4,42.4,97.6,6.6,1139.3,638.6,500.6,0.67900002,0.950999975,0.402999997,0.193000004,-0.001,0.809000015,-0.008,0.795000017
334412,1975,23.4,238.4,17.8,36.9,160.1,716.7,316.3,380.8,37.8,92.4,8,1136.9,635,502,0.697000027,1.036999941,0.458999991,0.231999993,0.071999997,0.870000005,0.072999999,0.855000019
334412,1976,26.2,270.9,20.7,44.2,190.2,855.8,362.1,512.8,44,118.7,9.3,1178.7,664.1,514.6,0.699000001,1.072000027,0.486000001,0.263999999,0.079999998,0.941999972,0.082999997,0.92900002
334412,1977,33.5,360.9,27.6,57,255.6,1152.7,512.1,656.9,55.3,164.1,12.2,1226.9,696,531,0.741999984,1.131999969,0.518999994,0.317999989,0.032000002,0.972000003,0.039000001,0.966000021
334412,1978,37.6,424.1,31.4,63.4,305.7,1328.4,571.3,773,78.9,191,15,1310.1,751.9,558.3,0.838999987,1.195000052,0.550000012,0.352999985,-0.050000001,0.925000012,-0.050999999,0.917999983
334412,1979,46.2,559.9,38.3,78.1,397.1,1738.7,753.2,1038.3,133.4,269.2,18.3,1431.5,832.6,598.9,0.879000008,1.309000015,0.591000021,0.400000006,0.048,0.970000029,0.050999999,0.964999974
334412,1980,49.5,656.1,40.8,81.9,455.6,2080.2,928,1190.1,176.8,325.5,23.6,1679.9,996.1,683.6,0.959999979,1.445000052,0.644999981,0.479000002,-0.017000001,0.953999996,-0.016000001,0.949999988
334412,1981,50.6,735.7,40.7,82.7,501.7,2391.9,1021.3,1397.9,164.1,369.2,28.7,1837.5,1098.8,738.6,1.016000032,1.536999941,0.699999988,0.519999981,0.033,0.986999989,0.030999999,0.980000019
334412,1982,54.1,862.6,41.7,85.2,559.1,2990.5,1236.3,1775.7,232.9,410.5,34.6,2027.4,1213.9,813.5,1.059000015,1.57099998,0.734000027,0.561999977,0.052999999,1.039999962,0.055,1.034999967
334412,1983,55.5,943.4,43.2,89.4,614.3,2993.4,1177.1,1817.5,180.2,411.1,38.3,2231.6,1362.7,868.9,1.077000022,1.603000045,0.735000014,0.578000009,-0.021,1.018000007,-0.025,1.00999999
334412,1984,64.7,1136.2,50.7,103.2,732.5,3970.2,1628.8,2366.9,284.2,494.2,48.1,2496.9,1566.1,930.9,1.116000056,1.64199996,0.736000001,0.59799999,0.048,1.069000006,0.050999999,1.062999964
334412,1985,61.8,1142.6,46.2,93.8,701.8,3638.8,1477.9,2184.1,277,481,49.1,2772.8,1769,1003.8,1.148000002,1.64199996,0.736000001,0.603999972,-0.097999997,0.968999982,-0.100000001,0.961000025
334412,1986,57.9,1147,42.4,87.5,684.1,3636.9,1501.9,2077,209.5,459.1,48.2,2913.1,1867.8,1045.3,1.177999973,1.631000042,0.754999995,0.579999983,-0.035,0.93599999,-0.035,0.927999973
334412,1987,66.6,1378.5,48.6,100,835.5,4672.6,2023.8,2683.1,239.3,586.8,87.3,3014,1961,1052.8,1.177999973,1.661999941,0.772000015,0.56400001,0.092,1.026000023,0.079999998,1.006000042
334412,1988,80.9,1957.1,53.9,112.1,1022.2,7960.6,3041.9,4643.2,336.8,949.8,126.5,3199.8,2123,1076.8,1.192000031,1.75,0.79400003,0.560000002,0.293000013,1.375,0.291999996,1.347000003
334412,1989,79,2006.4,52.4,107.9,1019,7354.4,2776.2,4623.5,372.8,914.8,137.4,3488.8,2359.9,1128.9,1.203999996,1.784999967,0.813000023,0.582000017,-0.064999998,1.289000034,-0.071000002,1.253999949
334412,1990,76.7,2104.4,51,109.1,1055.7,7844.1,2886.7,4997.2,405.1,958.7,136.1,3790.5,2609.4,1181.1,1.19599998,1.771999955,0.833999991,0.601999998,0.024,1.319000006,0.027000001,1.289000034
334412,1991,69.9,1920.7,47.1,99.4,985.8,6352.9,2678,3443.9,311.1,856.7,126.8,4093.9,2846.6,1247.4,1.184000015,1.746000051,0.851000011,0.625999987,-0.172999993,1.108999968,-0.171000004,1.085999966
334412,1992,75.8,2110.6,50.8,104.8,1066.2,7311.8,2972.8,4348.3,316.8,890.3,141.8,4245.5,2964.2,1281.3,1.166000009,1.707000017,0.856999993,0.633000016,0.07,1.190000057,0.071000002,1.167000055
334412,1993,73.6,2129.4,50.5,105,1111.2,7377.6,3151.2,4160,282.8,805.2,148.8,4384.7,3074.6,1310.1,1.128999949,1.661999941,0.862999976,0.644999981,0.005,1.19599998,0.007,1.174999952
334412,1994,76.9,2192.6,54,114.3,1199.3,8415.5,3436.9,5041.7,380.6,922,156.8,4473.7,3137.7,1336,1.097000003,1.631999969,0.873000026,0.637000024,0.097999997,1.319000006,0.098999999,1.297000051
334412,1995,81.6,2311.6,59.6,127.2,1317.6,9497.6,3997.6,5586.8,452.8,986,159,4680.4,3316.5,1363.9,1.067000031,1.555999994,0.883000016,0.635999978,0.035,1.366000056,0.039999999,1.350999951
334412,1996,88.3,2531.4,63.9,135,1451,10701.6,4231,6563.7,585.4,1107,169.2,4979.9,3550.1,1429.8,1.039000034,1.429999948,0.876999974,0.671999991,0.045000002,1.427999973,0.048,1.416000009
334412,1997,72.3,2110.2,56.2,114,1345.9,8507.1,3486.9,5062.3,564.2,619.4,149.6,5459.7,3927.4,1532.1,0.999000013,1.340999961,0.875999987,0.688000023,-0.107000001,1.284000039,-0.105999999,1.274000049
334412,1998,78.8,2395.8,62.5,130.8,1573.3,9144.3,4144.5,5047.7,697.3,726.6,162.7,5810.3,4207,1603.3,0.980000019,1.202000022,0.875,0.666999996,-0.077,1.18900001,-0.074000001,1.182999969
334412,1999,81.4,2661.2,65.2,137.9,1798.1,9832.1,4413.2,5557.1,640.3,889.6,160.7,6311.5,4650.3,1661.2,0.967999995,1.077999949,0.875,0.675000012,-0.027000001,1.156999946,-0.025,1.154000044
334412,2000,85.1,2982.5,68.4,146.4,2029.6,12532.1,6073.4,6626.8,689.9,1109,184.3,6710.6,4995.3,1715.1,0.961000025,0.967999995,0.875999987,0.708999991,0.017999999,1.177999973,0.021,1.177999973
334412,2001,72.3,2359.2,55.6,107.6,1522.9,9413.6,4484.4,4729.6,530,1351.9,158.8,7137.8,5377.1,1760.8,0.959999979,0.84799999,0.875999987,0.800000012,-0.171000004,0.992999971,-0.170000002,0.994000018
334412,2002,46.9,1653.2,33.2,73.4,940.7,6128.8,2718.1,3373.5,209,659.9,124.6,7337.8,5507.1,1830.7,0.947000027,0.832000017,0.871999979,0.754999995,-0.120999999,0.879999995,-0.120999999,0.879999995
334412,2003,40.2,1442.2,28.8,59.3,847.7,5658.9,2330.3,3348.7,115.9,521.9,108.7,7171.2,5341.9,1829.4,0.926999986,0.813000023,0.875999987,0.76700002,0.057,0.931999981,0.057,0.931999981
334412,2004,38,1442,26.7,52.8,804,5612.3,2173.4,3465.9,169.1,550.5,116.5,6884,5061.7,1822.3,0.957000017,0.816999972,0.898000002,0.712000012,0.022,0.953000009,0.022,0.953000009
334412,2005,33.5,1309.9,23.9,49.6,773.3,5182.6,1931.6,3231.7,123.8,460.8,106,6658.4,4843.4,1815.1,0.95599997,0.84799999,0.91900003,0.735000014,0.018999999,0.972000003,0.018999999,0.971000016
334412,2006,32.6,1370.5,23.9,47.4,823,5335.3,1996.1,3385.7,179.6,558.1,102.7,6377.1,4574.1,1803,0.961000025,0.875999987,0.936999977,0.81099999,0.057,1.029000044,0.057,1.027999997
334412,2007,39,1876.3,25.1,50.4,804.4,6677.2,3330.5,3363.7,353.4,766.2,122.6,6162,4368,1794,0.975000024,0.888000011,0.958000004,0.893000007,-0.068000004,0.961000025,-0.067000002,0.961000025
334412,2008,33.7,1399.4,26.1,53.1,884.8,5435.3,2391.6,3023.3,204.2,605.9,120,6104.4,4299.1,1805.3,0.97299999,0.897000015,0.978999972,0.88499999,0.028999999,0.989000022,0.028999999,0.989000022
334412,2009,26.2,1067.2,19.6,37.4,664.8,3933.9,1810,2107.4,77.7,523.5,92.4,5870.2,4067.8,1802.3,0.976999998,0.880999982,0.975000024,0.998000026,-0.126000002,0.871999979,-0.126000002,0.871999979
334412,2010,25,1094.6,18.8,37.7,701,4508.8,2084.7,2441.3,148.3,529.9,96.3,5550.2,3763.7,1786.6,0.984000027,0.930999994,0.97299999,0.967000008,0.108999997,0.972000003,0.108999997,0.972000003
334412,2011,25.4,1114.5,19.5,38.5,718.6,4541,2151.5,2403.1,201.5,584.3,95.1,5304,3529.3,1774.7,0.98299998,1.018000007,0.99000001,0.994000018,0.048999999,1.021000028,0.048999999,1.021000028
334412,2012,24.2,1109.3,18.4,36.6,697.9,4478.5,2180,2307.2,113.5,617.9,81.1,5029.3,3267.5,1761.8,1,1,1,1,-0.02,1,-0.02,1
334412,2013,22.8,1045.6,17.5,35.2,651.3,4129.5,1812.2,2332.2,137.9,611.4,80.1,4688.6,2949.3,1739.3,0.991999984,0.999000013,1.001000047,1.006999969,0.046,1.047000051,0.046,1.047000051
334412,2014,22.8,1066.8,17.1,35.5,666.9,4177.6,1847.8,2337.4,144.9,638.8,82.9,4406.9,2687,1719.9,0.996999979,1,1.008000016,1.070000052,0.01,1.057999969,0.01,1.057999969
334412,2015,22.3,1055.5,16.6,34.6,663.7,4123.4,1885.4,2248.8,113.6,627.9,77.1,4160.3,2456.7,1703.5,1,0.99000001,1.004999995,1.082999945,-0.009,1.047999978,-0.01,1.047999978
334412,2016,21.7,1001.6,15.8,30.9,624.6,3883.8,1734.5,2161.6,169.4,627.6,74.4,3920,2239.7,1680.2,1.003000021,0.985000014,1.003000021,1.072000027,0.004,1.052999973,0.004,1.052000046
334412,2017,22.6,1111,16.5,33,716.5,4322.6,1895.3,2463.6,108,722.9,80,,,,1.006000042,1.006999969,,1.19599998,,,,
334412,2018,22.4,1138.2,17,29.9,797.4,4499.7,1948.3,2551.7,,707.2,75.9,,,,1.008000016,1.029999971,,1.220999956,,,,
334413,1958,23.4,113,17.6,34.7,65.9,250.3,75.5,186.8,16.2,121.5,4.1,654.2,302.7,351.5,126.3799973,0.699999988,0.238000005,0.158999994,,0.003,,0.003
334413,1959,39.7,194.3,28.2,58.1,110.4,720.3,264.8,339.7,55.3,80.6,4.8,734.4,346,388.5,128.7250061,0.713999987,0.239999995,0.157000005,0.330000013,0.004,0.377999991,0.004
334413,1960,47.8,234,31.1,65.5,120.8,772.3,277.4,375,68.7,93.8,5.4,985.2,488.7,496.4,128.3840027,0.721000016,0.244000003,0.163000003,-0.109999999,0.004,-0.112000003,0.004
334413,1961,49.3,249.4,32.8,67.8,127,551.9,154,396.4,72.8,97.3,6.1,1253.2,635.4,617.8,132.8809967,0.723999977,0.244000003,0.157000005,-0.231000006,0.003,-0.259000003,0.003
334413,1962,56.2,300,36.7,77,151.6,669.2,192.2,484.3,75.2,121.2,6.8,1526,784.4,741.5,129.1239929,0.723999977,0.246000007,0.159999996,0.034000002,0.003,0.039999999,0.003
334413,1963,56.3,320.9,37.5,77.1,168.5,687.8,199.4,467,52.4,118.2,8.6,1821,946,875.1,126.8470001,0.730000019,0.25,0.159999996,0.01,0.003,0,0.003
334413,1964,55.3,327.2,38,77.4,176,716.4,205.1,514.8,43.4,124.7,9.7,2020.6,1039.3,981.3,115.1309967,0.725000024,0.254999995,0.158000007,0.123999998,0.003,0.119000003,0.003
334413,1965,67.4,401.4,48.7,98.9,228,911.7,241.5,680.1,61.3,149.8,10.8,2190.6,1132.4,1058.2,106.7509995,0.723999977,0.261000007,0.156000003,0.170000002,0.004,0.172999993,0.004
334413,1966,82.2,494.2,59.1,118.1,274.3,1123.7,316.7,835.3,123.6,189.1,11.9,2498,1314.1,1183.9,103.6090012,0.744000018,0.268000007,0.157000005,0.041999999,0.004,0.050000001,0.004
334413,1967,85.4,545.1,57.9,118.1,307.3,1141,337.6,820.2,131.1,214.1,13.1,2871.3,1509.8,1361.5,96.4469986,0.753000021,0.280000001,0.149000004,0.007,0.004,0.002,0.004
334413,1968,87.4,603.5,60.5,121.4,340.3,1317.2,405.9,921,118.4,230.5,14.3,3207.2,1684.1,1523,92.15499878,0.768999994,0.291999996,0.147,0.108000003,0.005,0.112000003,0.004
334413,1969,98.8,706.3,69.3,137.4,389,1572.9,544.6,1061.4,143.6,295.8,15.5,3565.4,1899.6,1665.8,91.82499695,0.791999996,0.305999994,0.147,0.012,0.005,0.022,0.005
334413,1970,88.5,663.6,60.3,112.4,345.4,1501.2,533.3,972,98.4,294.6,16.8,3857,2079.6,1777.4,90.68599701,0.819000006,0.323000014,0.151999995,0.032000002,0.005,0.026000001,0.005
334413,1971,74.7,658.1,45.5,90,299.9,1599.6,502.2,1076.3,94.8,363.4,18.1,3999.1,2128.4,1870.7,88.40899658,0.833999991,0.340999991,0.163000003,0.150000006,0.006,0.144999996,0.005
334413,1972,97.6,953.1,58.4,116.3,419.8,2704.8,931.4,1735.1,170.5,502.8,28.5,4106.9,2200.8,1906.1,86.80400085,0.850000024,0.354000002,0.172999993,0.222000003,0.007,0.232999995,0.007
334413,1973,120,1201,74.7,148.2,552.7,3647.7,1360.9,2372.9,334.6,660.2,32.4,4656.2,2599.7,2056.4,87.66899872,0.876999974,0.358999997,0.184,0.050000001,0.007,0.061999999,0.007
334413,1974,133.1,1466.6,81.6,159.1,626,4305.1,1756.5,2738.2,479.2,917,43.4,5469.5,3196.5,2273,94.03399658,1.019999981,0.388999999,0.229000002,-0.025,0.007,-0.023,0.007
334413,1975,96.7,1200.5,52.4,103.9,451.1,3276.9,1093.9,2182.4,282.9,777.4,54,6176.7,3714.7,2462,96.57299805,1.138000011,0.444000006,0.275000006,0.007,0.007,-0.025,0.007
334413,1976,102.5,1371.2,57.9,118.8,529.6,4473.8,1623.7,2858.8,362.3,812.1,60.2,6585.7,4004.3,2581.4,93.76000214,1.180999994,0.469999999,0.298999995,0.158999994,0.008,0.177000001,0.008
334413,1977,114,1601.1,63.5,126.5,670.3,5322.6,2011.2,3409.6,409,909.5,82.6,7107.5,4371.5,2736.2,85.52899933,1.241999984,0.500999987,0.377000004,0.147,0.01,0.150000006,0.01
334413,1978,130.8,1898.9,73.6,145.4,809.6,6435.4,2310.1,4203.1,636.9,1069.9,95.4,7774.1,4834,2940,75.7480011,1.231999993,0.531000018,0.407999992,0.185000002,0.012,0.187999994,0.012
334413,1979,142.9,2249.5,81.1,160,935.5,8266.7,2958.7,5591.5,850.5,1471.6,120.8,8825.2,5563.6,3261.7,73.33499908,1.328999996,0.569999993,0.456,0.150000006,0.014,0.151999995,0.014
334413,1980,160.7,2935.8,87.3,170.8,1177.9,10500.8,3816.1,7055.2,1595.8,1978.2,163.6,10432.5,6641.3,3791.1,77.6269989,1.493000031,0.624000013,0.55400002,0.035,0.014,0.035999998,0.014
334413,1981,169.5,3405,84.9,161.1,1312.2,11701.5,4018.3,7729.8,1493.1,2029.1,221.3,12254.4,7852.3,4402.1,73.8010025,1.513000011,0.676999986,0.606000006,0.075000003,0.015,0.068999998,0.015
334413,1982,166.5,3785,81.3,154.4,1313.3,12429.9,4196,8356.6,1723.8,2260.7,272.9,14141.6,9059.9,5081.7,69.72499847,1.480999947,0.708000004,0.658999979,0.048999999,0.016000001,0.046999998,0.016000001
334413,1983,169.3,4287.1,84.1,161.7,1464.9,14339.4,4640.7,9991.3,1831.6,2626,291.3,15782.3,10214.4,5567.9,72.40100098,1.51699996,0.711000025,0.677999973,0.033,0.017000001,0.035,0.016000001
334413,1984,192.3,5216,96.1,186.6,1838.1,19134.5,6039.5,13414.3,2817.6,3044.2,353.9,18505.4,12317.9,6187.6,76.14700317,1.550999999,0.712000012,0.707000017,0.059,0.017999999,0.061000001,0.017000001
334413,1985,190.4,5016.3,91.8,177.5,1837.2,16487.3,5427.6,10872.1,2831.7,2807.8,393.2,21600.7,14658.7,6942,70.59100342,1.521000028,0.712000012,0.717999995,-0.100000001,0.016000001,-0.104999997,0.016000001
334413,1986,172.9,4967.1,79.2,155.4,1687.2,15785,4784.5,10910.9,2220.2,2576.5,381.6,23681,16155.7,7525.3,68.04000092,1.483999968,0.730000019,0.702000022,0.018999999,0.016000001,0.016000001,0.016000001
334413,1987,184.6,5494.8,87.4,175.4,1853.6,19794.9,6462.5,13429.3,1920.8,2928.4,413.8,25276.5,17460.7,7815.7,66.97000122,1.511999965,0.745999992,0.685000002,0.103,0.017999999,0.108999997,0.017999999
334413,1988,179.4,5899.4,86.5,170.7,1943.3,22596.6,7248.8,15694.1,2680.9,3243,390.9,26767.2,18731.9,8035.1,68.44999695,1.590999961,0.768000007,0.685000002,0.074000001,0.018999999,0.077,0.018999999
334413,1989,184,6314.1,90.5,176,2116.1,25707.7,7956.3,17819.8,3132,3424.4,427.1,29082,20418.4,8663.6,66.17299652,1.631999969,0.786000013,0.708000004,0.101999998,0.022,0.101999998,0.021
334413,1990,181.8,6432.4,87.7,174.9,2200.3,25977.3,8197.3,17855.5,3439.3,3512.8,455.8,31717.4,22360.1,9357.2,57.59999847,1.613000035,0.806999981,0.727999985,0.097000003,0.024,0.097000003,0.023
334413,1991,175,6490.8,86.2,177.4,2251.3,29668.1,9197.7,20151.9,2945,3600.1,467.3,34425.7,24316.1,10109.6,52.50999832,1.577999949,0.823000014,0.763000011,0.150000006,0.028000001,0.152999997,0.027000001
334413,1992,171.9,6879.8,84.7,172.2,2333.5,32157,9823.3,22299.7,3118,3464,499.9,36187.5,25760.6,10426.8,45.2120018,1.51699996,0.828999996,0.773000002,0.178000003,0.033,0.179000005,0.033
334413,1993,162.5,6770.4,82.2,167.2,2353.6,35151.5,8937.5,26465.2,3838.5,3576.3,466.2,37961,27243.3,10717.7,39.64500046,1.465999961,0.834999979,0.787999988,0.224999994,0.041000001,0.225999996,0.041000001
334413,1994,183.3,7907,92.9,184.8,2672.9,47264.7,11270.2,36266.3,5981.6,4126.8,504.5,40462.9,29280.9,11181.9,33.68999863,1.425999999,0.846000016,0.782000005,0.335999995,0.057999998,0.338,0.057
334413,1995,191.6,8744.7,98.1,198.7,2959.3,65922,14865.9,51570.3,9182.3,4435,519,45371.4,32842.9,12528.4,22.16799927,1.307999969,0.859000027,0.783999979,0.587000012,0.104000002,0.588999987,0.104000002
334413,1996,189.6,9042.2,96.2,195.7,2991.9,71413.4,15399.9,56311.3,11991.4,4746.7,585,53860.2,38617.7,15242.5,14.7329998,1.164000034,0.85799998,0.823000014,0.344000012,0.145999998,0.344000012,0.145999998
334413,1997,199,10101.8,106.5,216.1,3531.2,78479.5,15055,64135.3,10929,4923.1,695,65662.2,46490,19172.2,11.38599968,1.121999979,0.85799998,0.842000008,0.214000002,0.180999994,0.213,0.180999994
334413,1998,203.1,10449.3,108.2,213.7,3714.5,75048.4,15303.1,59977.2,8738.4,6289.7,688.9,75148.6,54351.7,20796.8,10.4630003,1.019999981,0.85799998,0.882000029,-0.075000003,0.167999998,-0.074000001,0.167999998
334413,1999,214.7,11651.3,116.6,237.4,4310.5,83535.6,15853.5,68021.7,8709.8,6132.5,726.3,81458.5,59189.1,22269.4,6.876999855,0.940999985,0.860000014,0.842999995,0.442000002,0.261999995,0.442000002,0.261000007
334413,2000,229.5,12976.6,124.3,253.2,4727.2,90880.1,23715.1,67896.6,13716.6,6273.8,794.9,87491.4,64304,23187.3,4.041999817,0.876999974,0.864000022,0.898000002,0.453999996,0.412,0.453999996,0.411000013
