naics,naics_title,short_title,short_label,full_label,match_level,avg_baseline_productivity,avg_scenario_productivity,avg_baseline_revenue,avg_scenario_revenue,prod_change,prod_pct_change,revenue_change,revenue_pct_change
325320,Pesticide and Other Agricultural Chemical Manufacturing,Pesticide & Other Agricultural Chem Mfg,325320 | Pesticide & Other Agricultural Chem Mfg,325320 - Pesticide and Other Agricultural Chemical Manufacturing,exact,607.7512,607.7512,1347.0674,1347.0674,0.0,0.0,0.0,0.0
325411,Medicinal and Botanical Manufacturing,Medicinal & Botanical Mfg,325411 | Medicinal & Botanical Mfg,325411 - Medicinal and Botanical Manufacturing,exact,254.18462,254.18462,466.46832,466.46832,0.0,0.0,0.0,0.0
325412,Pharmaceutical Preparation Manufacturing,Pharma Prep Mfg,325412 | Pharma Prep Mfg,325412 - Pharmaceutical Preparation Manufacturing,exact,711.0315,711.0315,1018.28,1018.28,0.0,0.0,0.0,0.0
325413,In-Vitro Diagnostic Substance Manufacturing,In-Vitro Diagnostic Substance Mfg,325413 | In-Vitro Diagnostic Substance Mfg,325413 - In-Vitro Diagnostic Substance Manufacturing,exact,290.07343,290.07343,409.89117,409.89117,0.0,0.0,0.0,0.0
325414,Biological Product (except Diagnostic) Manufacturing,Biological Prod (except Diagnostic) Mfg,325414 | Biological Prod (except Diagnostic) Mfg,325414 - Biological Product (except Diagnostic) Manufacturing,exact,426.0631,426.0631,642.53235,642.53235,0.0,0.0,0.0,0.0
325510,Paint and Coating Manufacturing,Paint & Coating Mfg,325510 | Paint & Coating Mfg,325510 - Paint and Coating Manufacturing,exact,342.1915,342.1915,763.6625,763.6625,0.0,0.0,0.0,0.0
325520,Adhesive Manufacturing,Adhesive Mfg,325520 | Adhesive Mfg,325520 - Adhesive Manufacturing,exact,220.28123,220.28123,511.75,511.75,0.0,0.0,0.0,0.0
325611,Soap and Other Detergent Manufacturing,Soap & Other Detergent Mfg,325611 | Soap & Other Detergent Mfg,325611 - Soap and Other Detergent Manufacturing,exact,665.42566,665.42566,964.12695,964.12695,0.0,0.0,0.0,0.0
325612,Polish and Other Sanitation Good Manufacturing,Polish & Other Sanitation Good Mfg,325612 | Polish & Other Sanitation Good Mfg,325612 - Polish and Other Sanitation Good Manufacturing,exact,345.36816,345.36816,638.5502,638.5502,0.0,0.0,0.0,0.0
325613,Surface Active Agent Manufacturing,Surface Active Agent Mfg,325613 | Surface Active Agent Mfg,325613 - Surface Active Agent Manufacturing,exact,570.52875,570.52875,1251.9083,1251.9083,0.0,0.0,0.0,0.0
325620,Toilet Preparation Manufacturing,Toilet Prep Mfg,325620 | Toilet Prep Mfg,325620 - Toilet Preparation Manufacturing,exact,538.1732,538.1732,950.66187,950.66187,0.0,0.0,0.0,0.0
325910,Printing Ink Manufacturing,Print Ink Mfg,325910 | Print Ink Mfg,325910 - Printing Ink Manufacturing,exact,213.43082,213.43082,486.70013,486.70013,0.0,0.0,0.0,0.0
325920,Explosives Manufacturing,Explosives Mfg,325920 | Explosives Mfg,325920 - Explosives Manufacturing,exact,185.15485,185.15485,316.20166,316.20166,0.0,0.0,0.0,0.0
325991,Custom Compounding of Purchased Resins,Custom Compounding of Purchased Resins,325991 | Custom Compounding of Purchased Resins,325991 - Custom Compounding of Purchased Resins,exact,213.9334,213.9334,586.1075,586.1075,0.0,0.0,0.0,0.0
325992,"Photographic Film, Paper, Plate, Chemical, and Copy Toner Manufacturing","Photographic Film, Paper, Plate, Chem...","325992 | Photographic Film, Paper, Plate, Chem...","325992 - Photographic Film, Paper, Plate, Chemical, and Copy Toner Manufacturing",exact,373.24542,373.24542,708.83704,708.83704,0.0,0.0,0.0,0.0
325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,All Other Misc Chem Prod & Prep Mfg,325998 | All Other Misc Chem Prod & Prep Mfg,325998 - All Other Miscellaneous Chemical Product and Preparation Manufacturing,exact,335.4944,335.4944,671.93665,671.93665,0.0,0.0,0.0,0.0
326111,Plastics Bag and Pouch Manufacturing,Plast Bag & Pouch Mfg,326111 | Plast Bag & Pouch Mfg,326111 - Plastics Bag and Pouch Manufacturing,exact,179.07863,179.07863,390.14215,390.14215,0.0,0.0,0.0,0.0
326112,Plastics Packaging Film and Sheet (including Laminated) Manufacturing,Plast Pkg Film & Sheet (including Lam...,326112 | Plast Pkg Film & Sheet (including Lam...,326112 - Plastics Packaging Film and Sheet (including Laminated) Manufacturing,exact,197.92722,197.92722,465.07782,465.07782,0.0,0.0,0.0,0.0
326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,Unlaminated Plast Film & Sheet (excep...,326113 | Unlaminated Plast Film & Sheet (excep...,326113 - Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,exact,248.57281,248.57281,494.98795,494.98795,0.0,0.0,0.0,0.0
326121,Unlaminated Plastics Profile Shape Manufacturing,Unlaminated Plast Profile Shape Mfg,326121 | Unlaminated Plast Profile Shape Mfg,326121 - Unlaminated Plastics Profile Shape Manufacturing,exact,200.35773,200.35773,338.01102,338.01102,0.0,0.0,0.0,0.0
326122,Plastics Pipe and Pipe Fitting Manufacturing,Plast Pipe & Pipe Fitting Mfg,326122 | Plast Pipe & Pipe Fitting Mfg,326122 - Plastics Pipe and Pipe Fitting Manufacturing,exact,170.03033,170.03033,423.91876,423.91876,0.0,0.0,0.0,0.0
326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing","Laminated Plast Plate, Sheet (except ...","326130 | Laminated Plast Plate, Sheet (except ...","326130 - Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",exact,200.20279,200.20279,351.18588,351.18588,0.0,0.0,0.0,0.0
326140,Polystyrene Foam Product Manufacturing,Polystyrene Foam Prod Mfg,326140 | Polystyrene Foam Prod Mfg,326140 - Polystyrene Foam Product Manufacturing,exact,164.16881,164.16881,318.58823,318.58823,0.0,0.0,0.0,0.0
326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Urethane & Other Foam Prod (except Po...,326150 | Urethane & Other Foam Prod (except Po...,326150 - Urethane and Other Foam Product (except Polystyrene) Manufacturing,exact,163.90388,163.90388,380.42334,380.42334,0.0,0.0,0.0,0.0
326160,Plastics Bottle Manufacturing,Plast Bottle Mfg,326160 | Plast Bottle Mfg,326160 - Plastics Bottle Manufacturing,exact,178.26639,178.26639,443.61932,443.61932,0.0,0.0,0.0,0.0
326191,Plastics Plumbing Fixture Manufacturing,Plast Plumbing Fixture Mfg,326191 | Plast Plumbing Fixture Mfg,326191 - Plastics Plumbing Fixture Manufacturing,exact,136.2406,136.2406,236.77359,236.77359,0.0,0.0,0.0,0.0
326199,All Other Plastics Product Manufacturing,All Other Plast Prod Mfg,326199 | All Other Plast Prod Mfg,326199 - All Other Plastics Product Manufacturing,exact,147.91216,147.91216,285.10077,285.10077,0.0,0.0,0.0,0.0
326211,Tire Manufacturing (except Retreading),Tire Mfg (except Retreading),326211 | Tire Mfg (except Retreading),326211 - Tire Manufacturing (except Retreading),exact,200.90282,200.90282,454.25266,454.25266,0.0,0.0,0.0,0.0
326212,Tire Retreading,Tire Retreading,326212 | Tire Retreading,326212 - Tire Retreading,exact,113.94354,113.94354,324.69153,324.69153,0.0,0.0,0.0,0.0
326220,Rubber and Plastics Hoses and Belting Manufacturing,Rubber & Plast Hoses & Belting Mfg,326220 | Rubber & Plast Hoses & Belting Mfg,326220 - Rubber and Plastics Hoses and Belting Manufacturing,exact,168.18752,168.18752,296.66864,296.66864,0.0,0.0,0.0,0.0
326291,Rubber Product Manufacturing for Mechanical Use,Rubber Prod Mfg for Mechanical Use,326291 | Rubber Prod Mfg for Mechanical Use,326291 - Rubber Product Manufacturing for Mechanical Use,exact,135.88034,135.88034,273.4971,273.4971,0.0,0.0,0.0,0.0
326299,All Other Rubber Product Manufacturing,All Other Rubber Prod Mfg,326299 | All Other Rubber Prod Mfg,326299 - All Other Rubber Product Manufacturing,exact,165.14264,165.14264,348.15155,348.15155,0.0,0.0,0.0,0.0
327110,"Pottery, Ceramics, and Plumbing Fixture Manufacturing","Pottery, Ceramics, & Plumbing Fixture...","327110 | Pottery, Ceramics, & Plumbing Fixture...","327110 - Pottery, Ceramics, and Plumbing Fixture Manufacturing",exact,137.10922,137.10922,208.69635,208.69635,0.0,0.0,0.0,0.0
327120,Clay Building Material and Refractories Manufacturing,Clay Building Material & Refractories...,327120 | Clay Building Material & Refractories...,327120 - Clay Building Material and Refractories Manufacturing,exact,167.04376,167.04376,273.05713,273.05713,0.0,0.0,0.0,0.0
327211,Flat Glass Manufacturing,Flat Glass Mfg,327211 | Flat Glass Mfg,327211 - Flat Glass Manufacturing,exact,238.799,238.799,382.25436,382.25436,0.0,0.0,0.0,0.0
327212,Other Pressed and Blown Glass and Glassware Manufacturing,Other Pressed & Blown Glass & Glasswa...,327212 | Other Pressed & Blown Glass & Glasswa...,327212 - Other Pressed and Blown Glass and Glassware Manufacturing,exact,180.54147,180.54147,271.03656,271.03656,0.0,0.0,0.0,0.0
327213,Glass Container Manufacturing,Glass Container Mfg,327213 | Glass Container Mfg,327213 - Glass Container Manufacturing,exact,252.54138,252.54138,335.69305,335.69305,0.0,0.0,0.0,0.0
327215,Glass Product Manufacturing Made of Purchased Glass,Glass Prod Mfg Made of Purchased Glass,327215 | Glass Prod Mfg Made of Purchased Glass,327215 - Glass Product Manufacturing Made of Purchased Glass,exact,152.33478,152.33478,278.749,278.749,0.0,0.0,0.0,0.0
327310,Cement Manufacturing,Cement Mfg,327310 | Cement Mfg,327310 - Cement Manufacturing,exact,404.40506,404.40506,694.90955,694.90955,0.0,0.0,0.0,0.0
327320,Ready-Mix Concrete Manufacturing,Ready-Mix Concrete Mfg,327320 | Ready-Mix Concrete Mfg,327320 - Ready-Mix Concrete Manufacturing,exact,181.27716,181.27716,382.4995,382.4995,0.0,0.0,0.0,0.0
327331,Concrete Block and Brick Manufacturing,Concrete Block & Brick Mfg,327331 | Concrete Block & Brick Mfg,327331 - Concrete Block and Brick Manufacturing,exact,170.86176,170.86176,296.43988,296.43988,0.0,0.0,0.0,0.0
327332,Concrete Pipe Manufacturing,Concrete Pipe Mfg,327332 | Concrete Pipe Mfg,327332 - Concrete Pipe Manufacturing,exact,159.58578,159.58578,260.7568,260.7568,0.0,0.0,0.0,0.0
327390,Other Concrete Product Manufacturing,Other Concrete Prod Mfg,327390 | Other Concrete Prod Mfg,327390 - Other Concrete Product Manufacturing,exact,136.12256,136.12256,221.868,221.868,0.0,0.0,0.0,0.0
327410,Lime Manufacturing,Lime Mfg,327410 | Lime Mfg,327410 - Lime Manufacturing,exact,326.83337,326.83337,607.8418,607.8418,0.0,0.0,0.0,0.0
327420,Gypsum Product Manufacturing,Gypsum Prod Mfg,327420 | Gypsum Prod Mfg,327420 - Gypsum Product Manufacturing,exact,307.36206,307.36206,586.49396,586.49396,0.0,0.0,0.0,0.0
327910,Abrasive Product Manufacturing,Abrasive Prod Mfg,327910 | Abrasive Prod Mfg,327910 - Abrasive Product Manufacturing,exact,173.32918,173.32918,294.46942,294.46942,0.0,0.0,0.0,0.0
327991,Cut Stone and Stone Product Manufacturing,Cut Stone & Stone Prod Mfg,327991 | Cut Stone & Stone Prod Mfg,327991 - Cut Stone and Stone Product Manufacturing,exact,105.62418,105.62418,189.90613,189.90613,0.0,0.0,0.0,0.0
327992,Ground or Treated Mineral and Earth Manufacturing,Ground or Treated Mineral & Earth Mfg,327992 | Ground or Treated Mineral & Earth Mfg,327992 - Ground or Treated Mineral and Earth Manufacturing,exact,308.6448,308.6448,542.2396,542.2396,0.0,0.0,0.0,0.0
327993,Mineral Wool Manufacturing,Mineral Wool Mfg,327993 | Mineral Wool Mfg,327993 - Mineral Wool Manufacturing,exact,235.43378,235.43378,392.49356,392.49356,0.0,0.0,0.0,0.0
327999,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,All Other Misc Nonmetallic Mineral Pr...,327999 | All Other Misc Nonmetallic Mineral Pr...,327999 - All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,exact,213.61542,213.61542,360.15363,360.15363,0.0,0.0,0.0,0.0
331110,Iron and Steel Mills and Ferroalloy Manufacturing,Iron & Steel Mills & Ferroalloy Mfg,331110 | Iron & Steel Mills & Ferroalloy Mfg,331110 - Iron and Steel Mills and Ferroalloy Manufacturing,exact,318.5702,318.5702,919.2046,919.2046,0.0,0.0,0.0,0.0
331210,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,Iron & Steel Pipe & Tube Mfg from Pur...,331210 | Iron & Steel Pipe & Tube Mfg from Pur...,331210 - Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,exact,175.65091,175.65091,452.68143,452.68143,0.0,0.0,0.0,0.0
331221,Rolled Steel Shape Manufacturing,Rolled Steel Shape Mfg,331221 | Rolled Steel Shape Mfg,331221 - Rolled Steel Shape Manufacturing,exact,246.48145,246.48145,716.0155,716.0155,0.0,0.0,0.0,0.0
331222,Steel Wire Drawing,Steel Wire Drawing,331222 | Steel Wire Drawing,331222 - Steel Wire Drawing,exact,165.65248,165.65248,377.83798,377.83798,0.0,0.0,0.0,0.0
331313,Alumina Refining and Primary Aluminum Production,Alumina Refining & Primary Aluminum P...,331313 | Alumina Refining & Primary Aluminum P...,331313 - Alumina Refining and Primary Aluminum Production,exact,297.48236,297.48236,774.7644,774.7644,0.0,0.0,0.0,0.0
331314,Secondary Smelting and Alloying of Aluminum,Secondary Smelting & Alloying of Alum...,331314 | Secondary Smelting & Alloying of Alum...,331314 - Secondary Smelting and Alloying of Aluminum,exact,236.81732,236.81732,1095.113,1095.113,0.0,0.0,0.0,0.0
331315,"Aluminum Sheet, Plate, and Foil Manufacturing","Aluminum Sheet, Plate, & Foil Mfg","331315 | Aluminum Sheet, Plate, & Foil Mfg","331315 - Aluminum Sheet, Plate, and Foil Manufacturing",exact,520.61743,520.61743,947.12354,947.12354,0.0,0.0,0.0,0.0
331318,"Other Aluminum Rolling, Drawing, and Extruding","Other Aluminum Rolling, Drawing, & Ex...","331318 | Other Aluminum Rolling, Drawing, & Ex...","331318 - Other Aluminum Rolling, Drawing, and Extruding",exact,157.0162,157.0162,411.5209,411.5209,0.0,0.0,0.0,0.0
331410,Nonferrous Metal (except Aluminum) Smelting and Refining,Nonferrous Metal (except Aluminum) Sm...,331410 | Nonferrous Metal (except Aluminum) Sm...,331410 - Nonferrous Metal (except Aluminum) Smelting and Refining,exact,434.26965,434.26965,1060.0481,1060.0481,0.0,0.0,0.0,0.0
331420,"Copper Rolling, Drawing, Extruding, and Alloying","Copper Rolling, Drawing, Extruding, &...","331420 | Copper Rolling, Drawing, Extruding, &...","331420 - Copper Rolling, Drawing, Extruding, and Alloying",exact,182.4242,182.4242,812.313,812.313,0.0,0.0,0.0,0.0
331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",Nonferrous Metal (except Copper & Alu...,331491 | Nonferrous Metal (except Copper & Alu...,"331491 - Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",exact,189.46179,189.46179,436.50818,436.50818,0.0,0.0,0.0,0.0
331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)","Secondary Smelting, Refining, & Alloy...","331492 | Secondary Smelting, Refining, & Alloy...","331492 - Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",exact,531.5238,531.5238,1137.8163,1137.8163,0.0,0.0,0.0,0.0
331511,Iron Foundries,Iron Foundries,331511 | Iron Foundries,331511 - Iron Foundries,exact,167.95425,167.95425,316.15906,316.15906,0.0,0.0,0.0,0.0
331512,Steel Investment Foundries,Steel Investment Foundries,331512 | Steel Investment Foundries,331512 - Steel Investment Foundries,exact,157.83475,157.83475,293.78094,293.78094,0.0,0.0,0.0,0.0
331513,Steel Foundries (except Investment),Steel Foundries (except Investment),331513 | Steel Foundries (except Investment),331513 - Steel Foundries (except Investment),exact,162.35066,162.35066,291.44284,291.44284,0.0,0.0,0.0,0.0
331523,Nonferrous Metal Die-Casting Foundries,Nonferrous Metal Die-Casting Foundries,331523 | Nonferrous Metal Die-Casting Foundries,331523 - Nonferrous Metal Die-Casting Foundries,exact,140.10703,140.10703,257.51807,257.51807,0.0,0.0,0.0,0.0
331524,Aluminum Foundries (except Die-Casting),Aluminum Foundries (except Die-Casting),331524 | Aluminum Foundries (except Die-Casting),331524 - Aluminum Foundries (except Die-Casting),exact,129.10834,129.10834,233.42038,233.42038,0.0,0.0,0.0,0.0
331529,Other Nonferrous Metal Foundries (except Die-Casting),Other Nonferrous Metal Foundries (exc...,331529 | Other Nonferrous Metal Foundries (exc...,331529 - Other Nonferrous Metal Foundries (except Die-Casting),exact,138.15076,138.15076,275.99387,275.99387,0.0,0.0,0.0,0.0
332111,Iron and Steel Forging,Iron & Steel Forging,332111 | Iron & Steel Forging,332111 - Iron and Steel Forging,exact,204.29095,204.29095,440.52216,440.52216,0.0,0.0,0.0,0.0
332112,Nonferrous Forging,Nonferrous Forging,332112 | Nonferrous Forging,332112 - Nonferrous Forging,exact,206.80354,206.80354,539.31946,539.31946,0.0,0.0,0.0,0.0
332114,Custom Roll Forming,Custom Roll Forming,332114 | Custom Roll Forming,332114 - Custom Roll Forming,exact,136.79337,136.79337,310.9032,310.9032,0.0,0.0,0.0,0.0
332117,Powder Metallurgy Part Manufacturing,Powder Metallurgy Part Mfg,332117 | Powder Metallurgy Part Mfg,332117 - Powder Metallurgy Part Manufacturing,exact,148.37209,148.37209,255.66864,255.66864,0.0,0.0,0.0,0.0
332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)","Metal Crown, Closure, & Other Metal S...","332119 | Metal Crown, Closure, & Other Metal S...","332119 - Metal Crown, Closure, and Other Metal Stamping (except Automotive)",exact,159.23955,159.23955,273.60922,273.60922,0.0,0.0,0.0,0.0
332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing","Metal Kitchen Cookware, Utensil, Cutl...","332215 | Metal Kitchen Cookware, Utensil, Cutl...","332215 - Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing",exact,169.40343,169.40343,380.51367,380.51367,0.0,0.0,0.0,0.0
332216,Saw Blade and Handtool Manufacturing,Saw Blade & H&tool Mfg,332216 | Saw Blade & H&tool Mfg,332216 - Saw Blade and Handtool Manufacturing,exact,148.28352,148.28352,258.54236,258.54236,0.0,0.0,0.0,0.0
332311,Prefabricated Metal Building and Component Manufacturing,Prefabricated Metal Building & Compon...,332311 | Prefabricated Metal Building & Compon...,332311 - Prefabricated Metal Building and Component Manufacturing,exact,157.5275,157.5275,334.6771,334.6771,0.0,0.0,0.0,0.0
332312,Fabricated Structural Metal Manufacturing,Fab Structural Metal Mfg,332312 | Fab Structural Metal Mfg,332312 - Fabricated Structural Metal Manufacturing,exact,160.51767,160.51767,319.0055,319.0055,0.0,0.0,0.0,0.0
332313,Plate Work Manufacturing,Plate Work Mfg,332313 | Plate Work Mfg,332313 - Plate Work Manufacturing,exact,108.13551,108.13551,218.06989,218.06989,0.0,0.0,0.0,0.0
332321,Metal Window and Door Manufacturing,Metal Window & Door Mfg,332321 | Metal Window & Door Mfg,332321 - Metal Window and Door Manufacturing,exact,119.65678,119.65678,235.60782,235.60782,0.0,0.0,0.0,0.0
332322,Sheet Metal Work Manufacturing,Sheet Metal Work Mfg,332322 | Sheet Metal Work Mfg,332322 - Sheet Metal Work Manufacturing,exact,126.57531,126.57531,236.72578,236.72578,0.0,0.0,0.0,0.0
332323,Ornamental and Architectural Metal Work Manufacturing,Ornamental & Architectural Metal Work...,332323 | Ornamental & Architectural Metal Work...,332323 - Ornamental and Architectural Metal Work Manufacturing,exact,122.94563,122.94563,220.9748,220.9748,0.0,0.0,0.0,0.0
332410,Power Boiler and Heat Exchanger Manufacturing,Power Boiler & Heat Exchanger Mfg,332410 | Power Boiler & Heat Exchanger Mfg,332410 - Power Boiler and Heat Exchanger Manufacturing,exact,160.12863,160.12863,307.25385,307.25385,0.0,0.0,0.0,0.0
332420,Metal Tank (Heavy Gauge) Manufacturing,Metal Tank (Heavy Gauge) Mfg,332420 | Metal Tank (Heavy Gauge) Mfg,332420 - Metal Tank (Heavy Gauge) Manufacturing,exact,126.55188,126.55188,250.88956,250.88956,0.0,0.0,0.0,0.0
332431,Metal Can Manufacturing,Metal Can Mfg,332431 | Metal Can Mfg,332431 - Metal Can Manufacturing,exact,284.1045,284.1045,876.346,876.346,0.0,0.0,0.0,0.0
332439,Other Metal Container Manufacturing,Other Metal Container Mfg,332439 | Other Metal Container Mfg,332439 - Other Metal Container Manufacturing,exact,164.32773,164.32773,345.28497,345.28497,0.0,0.0,0.0,0.0
332510,Hardware Manufacturing,Hardware Mfg,332510 | Hardware Mfg,332510 - Hardware Manufacturing,exact,164.12872,164.12872,304.70258,304.70258,0.0,0.0,0.0,0.0
332613,Spring Manufacturing,Spring Mfg,332613 | Spring Mfg,332613 - Spring Manufacturing,exact,149.7719,149.7719,277.357,277.357,0.0,0.0,0.0,0.0
332618,Other Fabricated Wire Product Manufacturing,Other Fab Wire Prod Mfg,332618 | Other Fab Wire Prod Mfg,332618 - Other Fabricated Wire Product Manufacturing,exact,141.44592,141.44592,267.83737,267.83737,0.0,0.0,0.0,0.0
332710,Machine Shops,Machine Shops,332710 | Machine Shops,332710 - Machine Shops,exact,115.948654,115.948654,192.55856,192.55856,0.0,0.0,0.0,0.0
332721,Precision Turned Product Manufacturing,Precision Turned Prod Mfg,332721 | Precision Turned Prod Mfg,332721 - Precision Turned Product Manufacturing,exact,113.50076,113.50076,198.0458,198.0458,0.0,0.0,0.0,0.0
332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing","Bolt, Nut, Screw, Rivet, & Washer Mfg","332722 | Bolt, Nut, Screw, Rivet, & Washer Mfg","332722 - Bolt, Nut, Screw, Rivet, and Washer Manufacturing",exact,159.26462,159.26462,293.15643,293.15643,0.0,0.0,0.0,0.0
332811,Metal Heat Treating,Metal Heat Treating,332811 | Metal Heat Treating,332811 - Metal Heat Treating,exact,152.70287,152.70287,263.82776,263.82776,0.0,0.0,0.0,0.0
332812,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers","Metal Coating, Engraving (except Jewe...","332812 | Metal Coating, Engraving (except Jewe...","332812 - Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",exact,137.88953,137.88953,289.26492,289.26492,0.0,0.0,0.0,0.0
332813,"Electroplating, Plating, Polishing, Anodizing, and Coloring","Electroplating, Plating, Polishing, A...","332813 | Electroplating, Plating, Polishing, A...","332813 - Electroplating, Plating, Polishing, Anodizing, and Coloring",exact,100.935555,100.935555,145.6083,145.6083,0.0,0.0,0.0,0.0
332911,Industrial Valve Manufacturing,Industrial Valve Mfg,332911 | Industrial Valve Mfg,332911 - Industrial Valve Manufacturing,exact,183.02953,183.02953,329.74603,329.74603,0.0,0.0,0.0,0.0
332912,Fluid Power Valve and Hose Fitting Manufacturing,Fluid Power Valve & Hose Fitting Mfg,332912 | Fluid Power Valve & Hose Fitting Mfg,332912 - Fluid Power Valve and Hose Fitting Manufacturing,exact,164.2793,164.2793,299.26566,299.26566,0.0,0.0,0.0,0.0
332913,Plumbing Fixture Fitting and Trim Manufacturing,Plumbing Fixture Fitting & Trim Mfg,332913 | Plumbing Fixture Fitting & Trim Mfg,332913 - Plumbing Fixture Fitting and Trim Manufacturing,exact,265.1482,265.1482,543.1688,543.1688,0.0,0.0,0.0,0.0
332919,Other Metal Valve and Pipe Fitting Manufacturing,Other Metal Valve & Pipe Fitting Mfg,332919 | Other Metal Valve & Pipe Fitting Mfg,332919 - Other Metal Valve and Pipe Fitting Manufacturing,exact,164.39569,164.39569,307.6455,307.6455,0.0,0.0,0.0,0.0
332991,Ball and Roller Bearing Manufacturing,Ball & Roller Bearing Mfg,332991 | Ball & Roller Bearing Mfg,332991 - Ball and Roller Bearing Manufacturing,exact,152.86284,152.86284,274.932,274.932,0.0,0.0,0.0,0.0
332992,Small Arms Ammunition Manufacturing,Small Arms Ammunition Mfg,332992 | Small Arms Ammunition Mfg,332992 - Small Arms Ammunition Manufacturing,exact,146.07645,146.07645,299.6386,299.6386,0.0,0.0,0.0,0.0
332993,Ammunition (except Small Arms) Manufacturing,Ammunition (except Small Arms) Mfg,332993 | Ammunition (except Small Arms) Mfg,332993 - Ammunition (except Small Arms) Manufacturing,exact,148.31908,148.31908,229.85794,229.85794,0.0,0.0,0.0,0.0
332994,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing","Small Arms, Ordnance, & Ordnance Acce...","332994 | Small Arms, Ordnance, & Ordnance Acce...","332994 - Small Arms, Ordnance, and Ordnance Accessories Manufacturing",exact,212.17256,212.17256,355.6653,355.6653,0.0,0.0,0.0,0.0
332996,Fabricated Pipe and Pipe Fitting Manufacturing,Fab Pipe & Pipe Fitting Mfg,332996 | Fab Pipe & Pipe Fitting Mfg,332996 - Fabricated Pipe and Pipe Fitting Manufacturing,exact,140.03308,140.03308,262.54974,262.54974,0.0,0.0,0.0,0.0
332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,All Other Misc Fab Metal Prod Mfg,332999 | All Other Misc Fab Metal Prod Mfg,332999 - All Other Miscellaneous Fabricated Metal Product Manufacturing,exact,149.71918,149.71918,246.90778,246.90778,0.0,0.0,0.0,0.0
333111,Farm Machinery and Equipment Manufacturing,Farm Mach & Equip Mfg,333111 | Farm Mach & Equip Mfg,333111 - Farm Machinery and Equipment Manufacturing,exact,204.54422,204.54422,457.37445,457.37445,0.0,0.0,0.0,0.0
333112,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,Lawn & Garden Tractor & Home Lawn & G...,333112 | Lawn & Garden Tractor & Home Lawn & G...,333112 - Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,exact,169.47531,169.47531,523.6522,523.6522,0.0,0.0,0.0,0.0
333120,Construction Machinery Manufacturing,Construction Mach Mfg,333120 | Construction Mach Mfg,333120 - Construction Machinery Manufacturing,exact,231.0321,231.0321,567.21045,567.21045,0.0,0.0,0.0,0.0
333131,Mining Machinery and Equipment Manufacturing,Mining Mach & Equip Mfg,333131 | Mining Mach & Equip Mfg,333131 - Mining Machinery and Equipment Manufacturing,exact,206.32013,206.32013,334.97668,334.97668,0.0,0.0,0.0,0.0
333132,Oil and Gas Field Machinery and Equipment Manufacturing,Oil & Gas Field Mach & Equip Mfg,333132 | Oil & Gas Field Mach & Equip Mfg,333132 - Oil and Gas Field Machinery and Equipment Manufacturing,exact,169.97461,169.97461,382.72443,382.72443,0.0,0.0,0.0,0.0
333241,Food Product Machinery Manufacturing,Food Prod Mach Mfg,333241 | Food Prod Mach Mfg,333241 - Food Product Machinery Manufacturing,exact,208.44922,208.44922,356.45355,356.45355,0.0,0.0,0.0,0.0
333242,Semiconductor Machinery Manufacturing,Semiconductor Mach Mfg,333242 | Semiconductor Mach Mfg,333242 - Semiconductor Machinery Manufacturing,exact,234.63333,234.63333,463.5494,463.5494,0.0,0.0,0.0,0.0
333243,"Sawmill, Woodworking, and Paper Machinery Manufacturing","Sawmill, Woodworking, & Paper Mach Mfg","333243 | Sawmill, Woodworking, & Paper Mach Mfg","333243 - Sawmill, Woodworking, and Paper Machinery Manufacturing",exact,151.92601,151.92601,297.27167,297.27167,0.0,0.0,0.0,0.0
333244,Industrial Machinery ManufacturingT,Industrial Mach MfgT,333244 | Industrial Mach MfgT,333244 - Industrial Machinery ManufacturingT,prefix_5_digit,178.74365,178.74365,304.20465,304.20465,0.0,0.0,0.0,0.0
