naics,naics_title,short_title,short_label,full_label,match_level,avg_future_productivity,avg_future_revenue,lgbm_avg_future_productivity,lgbm_avg_future_revenue
336415,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing,Guided Missile & Space Vehicle Propul...,336415 | Guided Missile & Space Vehicle Propul...,336415 - Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing,exact,155.92793,307.3061,237.95095785911525,330.86565402034773
326140,Polystyrene Foam Product Manufacturing,Polystyrene Foam Prod Mfg,326140 | Polystyrene Foam Prod Mfg,326140 - Polystyrene Foam Product Manufacturing,exact,155.72961,312.30862,155.0863396794702,314.10213065998465
333517,Machine Tool Manufacturing,Machine Tool Mfg,333517 | Machine Tool Mfg,333517 - Machine Tool Manufacturing,exact,155.60847,279.7658,152.62278409664268,302.5790778394005
332311,Prefabricated Metal Building and Component Manufacturing,Prefabricated Metal Building & Compon...,332311 | Prefabricated Metal Building & Compon...,332311 - Prefabricated Metal Building and Component Manufacturing,exact,155.14252,320.37234,133.74641398717853,292.2265843547637
332613,Spring Manufacturing,Spring Mfg,332613 | Spring Mfg,332613 - Spring Manufacturing,exact,154.75845,281.45453,201.89179603249158,293.23428021513314
335121,Electric Lighting Equipment ManufacturingT,Electric Lighting Equip MfgT,335121 | Electric Lighting Equip MfgT,335121 - Electric Lighting Equipment ManufacturingT,prefix_4_digit,154.64679,275.7969,149.90236072563206,211.68897071910735
339940,Office Supplies (except Paper) Manufacturing,Office Supp (except Paper) Mfg,339940 | Office Supp (except Paper) Mfg,339940 - Office Supplies (except Paper) Manufacturing,exact,154.3533,309.53638,151.8189632723274,310.7176197400304
333414,Heating Equipment (except Warm Air Furnaces) Manufacturing,Heating Equip (except Warm Air Furnac...,333414 | Heating Equip (except Warm Air Furnac...,333414 - Heating Equipment (except Warm Air Furnaces) Manufacturing,exact,153.92516,287.79163,157.8910979234794,300.9481857862018
333243,"Sawmill, Woodworking, and Paper Machinery Manufacturing","Sawmill, Woodworking, & Paper Mach Mfg","333243 | Sawmill, Woodworking, & Paper Mach Mfg","333243 - Sawmill, Woodworking, and Paper Machinery Manufacturing",exact,153.13857,294.47,144.90681543149364,309.7506972544659
339994,"Broom, Brush, and Mop Manufacturing","Broom, Brush, & Mop Mfg","339994 | Broom, Brush, & Mop Mfg","339994 - Broom, Brush, and Mop Manufacturing",exact,149.88899,306.86603,146.7942812511522,312.6306153568672
335931,Current-Carrying Wiring Device Manufacturing,Current-Carrying Wiring Device Mfg,335931 | Current-Carrying Wiring Device Mfg,335931 - Current-Carrying Wiring Device Manufacturing,exact,149.76712,285.4854,145.15129593250262,310.86013956721547
335311,"Power, Distribution, and Specialty Transformer Manufacturing","Power, Distribution, & Specialty Tran...","335311 | Power, Distribution, & Specialty Tran...","335311 - Power, Distribution, and Specialty Transformer Manufacturing",exact,149.7553,315.30493,153.6842865285438,310.0025285801548
333994,Industrial Process Furnace and Oven Manufacturing,Industrial Process Furnace & Oven Mfg,333994 | Industrial Process Furnace & Oven Mfg,333994 - Industrial Process Furnace and Oven Manufacturing,exact,149.67342,262.93277,139.41223908054403,289.1809100955788
331529,Other Nonferrous Metal Foundries (except Die-Casting),Other Nonferrous Metal Foundries (exc...,331529 | Other Nonferrous Metal Foundries (exc...,331529 - Other Nonferrous Metal Foundries (except Die-Casting),exact,149.53265,260.20068,138.70933938864886,269.71220354891864
327215,Glass Product Manufacturing Made of Purchased Glass,Glass Prod Mfg Made of Purchased Glass,327215 | Glass Prod Mfg Made of Purchased Glass,327215 - Glass Product Manufacturing Made of Purchased Glass,exact,149.34724,286.99356,156.53065085027455,223.432157220984
311612,Meat Processed from Carcasses,Meat Processed from Carcasses,311612 | Meat Processed from Carcasses,311612 - Meat Processed from Carcasses,exact,147.72818,530.46716,130.15953483668312,750.4126096925427
332216,Saw Blade and Handtool Manufacturing,Saw Blade & H&tool Mfg,332216 | Saw Blade & H&tool Mfg,332216 - Saw Blade and Handtool Manufacturing,exact,147.67393,249.54178,151.37910508855973,301.5955251795874
332114,Custom Roll Forming,Custom Roll Forming,332114 | Custom Roll Forming,332114 - Custom Roll Forming,exact,147.53067,322.0556,147.97601062818063,321.72273940405324
321213,"Veneer, Plywood, and Engineered Wood Product ManufacturingT","Veneer, Plywood, & Engineered Wood Pr...","321213 | Veneer, Plywood, & Engineered Wood Pr...","321213 - Veneer, Plywood, and Engineered Wood Product ManufacturingT",prefix_5_digit,147.24637,425.6625,157.85692449603613,540.1485185116795
332312,Fabricated Structural Metal Manufacturing,Fab Structural Metal Mfg,332312 | Fab Structural Metal Mfg,332312 - Fabricated Structural Metal Manufacturing,exact,146.93143,320.26205,149.79435998436236,328.79965717706295
322230,Stationery Product Manufacturing,Stationery Prod Mfg,322230 | Stationery Prod Mfg,322230 - Stationery Product Manufacturing,exact,146.81609,379.55115,161.78580049454277,358.56064022357776
333922,Conveyor and Conveying Equipment Manufacturing,Conveyor & Conveying Equip Mfg,333922 | Conveyor & Conveying Equip Mfg,333922 - Conveyor and Conveying Equipment Manufacturing,exact,146.52007,289.36493,138.45152337629796,269.7193533303064
336370,Motor Vehicle Metal Stamping,Motor Vehicle Metal Stamping,336370 | Motor Vehicle Metal Stamping,336370 - Motor Vehicle Metal Stamping,exact,146.405,393.97293,148.89585150855592,252.37352193477466
337125,Household and Institutional Furniture ManufacturingT,Household & Institutional Furn MfgT,337125 | Household & Institutional Furn MfgT,337125 - Household and Institutional Furniture ManufacturingT,prefix_5_digit,145.03322,336.7598,135.57044442829948,343.00379559517205
333613,Mechanical Power Transmission Equipment Manufacturing,Mechanical Power Transmission Equip Mfg,333613 | Mechanical Power Transmission Equip Mfg,333613 - Mechanical Power Transmission Equipment Manufacturing,exact,144.90117,265.76874,159.3244436480398,291.95567248801797
339991,"Gasket, Packing, and Sealing Device Manufacturing","Gasket, Packing, & Sealing Device Mfg","339991 | Gasket, Packing, & Sealing Device Mfg","339991 - Gasket, Packing, and Sealing Device Manufacturing",exact,144.20651,251.68001,141.27975220577883,268.0190974822524
314110,Carpet and Rug Mills,Carpet & Rug Mills,314110 | Carpet & Rug Mills,314110 - Carpet and Rug Mills,exact,144.08865,325.7999,146.1016647348267,314.2323397323244
339999,All Other Miscellaneous Manufacturing,All Other Misc Mfg,339999 | All Other Misc Mfg,339999 - All Other Miscellaneous Manufacturing,exact,143.67244,220.79126,129.84455674762705,238.17160287564175
331523,Nonferrous Metal Die-Casting Foundries,Nonferrous Metal Die-Casting Foundries,331523 | Nonferrous Metal Die-Casting Foundries,331523 - Nonferrous Metal Die-Casting Foundries,exact,142.11333,254.61658,139.9792856025199,274.4051552353813
336213,Motor Home Manufacturing,Motor Home Mfg,336213 | Motor Home Mfg,336213 - Motor Home Manufacturing,exact,141.61761,458.90497,173.35825783431224,439.5259936715229
311830,Tortilla Manufacturing,Tortilla Mfg,311830 | Tortilla Mfg,311830 - Tortilla Manufacturing,exact,139.93716,243.016,112.73615880683651,241.55722609376124
333997,All Other General Purpose Machinery ManufacturingT,All Other General Purpose Mach MfgT,333997 | All Other General Purpose Mach MfgT,333997 - All Other General Purpose Machinery ManufacturingT,prefix_5_digit,139.21376,293.3537,134.52877290377643,312.4531270907909
332996,Fabricated Pipe and Pipe Fitting Manufacturing,Fab Pipe & Pipe Fitting Mfg,332996 | Fab Pipe & Pipe Fitting Mfg,332996 - Fabricated Pipe and Pipe Fitting Manufacturing,exact,139.00812,243.85939,144.27608636300448,268.0097916721498
326291,Rubber Product Manufacturing for Mechanical Use,Rubber Prod Mfg for Mechanical Use,326291 | Rubber Prod Mfg for Mechanical Use,326291 - Rubber Product Manufacturing for Mechanical Use,exact,138.84882,277.66336,145.599217440163,279.93845713306007
334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",Automatic Environmental Control Mfg f...,334512 | Automatic Environmental Control Mfg f...,"334512 - Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",exact,138.70435,246.61055,137.99347337989053,270.6000009984482
332812,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers","Metal Coating, Engraving (except Jewe...","332812 | Metal Coating, Engraving (except Jewe...","332812 - Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",exact,138.55382,284.79443,131.21559071178973,296.4388127787309
326199,All Other Plastics Product Manufacturing,All Other Plast Prod Mfg,326199 | All Other Plast Prod Mfg,326199 - All Other Plastics Product Manufacturing,exact,138.20613,267.50787,278.83897004686804,461.4823617355504
332117,Powder Metallurgy Part Manufacturing,Powder Metallurgy Part Mfg,332117 | Powder Metallurgy Part Mfg,332117 - Powder Metallurgy Part Manufacturing,exact,138.17366,260.4044,133.93284959853597,234.47198500881342
311813,"Frozen Cakes, Pies, and Other Pastries Manufacturing","Frozen Cakes, Pies, & Other Pastries Mfg","311813 | Frozen Cakes, Pies, & Other Pastries Mfg","311813 - Frozen Cakes, Pies, and Other Pastries Manufacturing",exact,137.72899,270.5144,136.32129834350556,286.5855179687989
321999,All Other Miscellaneous Wood Product Manufacturing,All Other Misc Wood Prod Mfg,321999 | All Other Misc Wood Prod Mfg,321999 - All Other Miscellaneous Wood Product Manufacturing,exact,137.72299,280.50656,158.60764292608928,270.20830480389736
333511,Industrial Mold Manufacturing,Industrial Mold Mfg,333511 | Industrial Mold Mfg,333511 - Industrial Mold Manufacturing,exact,137.36758,217.13878,159.0730900158603,241.40819583267722
337124,Household and Institutional Furniture ManufacturingT,Household & Institutional Furn MfgT,337124 | Household & Institutional Furn MfgT,337124 - Household and Institutional Furniture ManufacturingT,prefix_5_digit,137.22392,295.66367,147.28186941112895,350.1887204856086
339993,"Fastener, Button, Needle, and Pin Manufacturing","Fastener, Button, Needle, & Pin Mfg","339993 | Fastener, Button, Needle, & Pin Mfg","339993 - Fastener, Button, Needle, and Pin Manufacturing",exact,137.05,303.84253,136.16666863878584,368.3648501071967
332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,All Other Misc Fab Metal Prod Mfg,332999 | All Other Misc Fab Metal Prod Mfg,332999 - All Other Miscellaneous Fabricated Metal Product Manufacturing,exact,136.75275,219.45328,117.13983465207411,220.10448259970852
323111,Commercial Printing (except Screen and Books),Commercial Print (except Screen & Books),323111 | Commercial Print (except Screen & Books),323111 - Commercial Printing (except Screen and Books),exact,135.50063,222.46495,274.9339485759985,365.2555415595412
327390,Other Concrete Product Manufacturing,Other Concrete Prod Mfg,327390 | Other Concrete Prod Mfg,327390 - Other Concrete Product Manufacturing,exact,134.90169,225.40135,140.5147504539647,218.90635369138474
321912,"Cut Stock, Resawing Lumber, and Planing","Cut Stock, Resawing Lumber, & Planing","321912 | Cut Stock, Resawing Lumber, & Planing","321912 - Cut Stock, Resawing Lumber, and Planing",exact,132.32965,288.98392,137.3937226766015,286.13553154527597
311611,Animal (except Poultry) Slaughtering,Animal (except Poultry) Slaughtering,311611 | Animal (except Poultry) Slaughtering,311611 - Animal (except Poultry) Slaughtering,exact,131.98732,630.792,141.96749796152395,571.8064784889868
332420,Metal Tank (Heavy Gauge) Manufacturing,Metal Tank (Heavy Gauge) Mfg,332420 | Metal Tank (Heavy Gauge) Mfg,332420 - Metal Tank (Heavy Gauge) Manufacturing,exact,131.57538,259.75488,137.26954098475653,265.3361018124217
327110,"Pottery, Ceramics, and Plumbing Fixture Manufacturing","Pottery, Ceramics, & Plumbing Fixture...","327110 | Pottery, Ceramics, & Plumbing Fixture...","327110 - Pottery, Ceramics, and Plumbing Fixture Manufacturing",exact,131.40527,196.84273,200.569795682477,173.67928951843157
336360,Motor Vehicle Seating and Interior Trim Manufacturing,Motor Vehicle Seating & Interior Trim...,336360 | Motor Vehicle Seating & Interior Trim...,336360 - Motor Vehicle Seating and Interior Trim Manufacturing,exact,131.36453,462.22882,129.10057304294878,291.6608615766041
339930,"Doll, Toy, and Game Manufacturing","Doll, Toy, & Game Mfg","339930 | Doll, Toy, & Game Mfg","339930 - Doll, Toy, and Game Manufacturing",exact,130.82375,239.2431,105.58377949374069,266.5758378170416
316992,Other Leather and Allied Product ManufacturingT,Other Leather & Allied Prod MfgT,316992 | Other Leather & Allied Prod MfgT,316992 - Other Leather and Allied Product ManufacturingT,prefix_5_digit,130.6186,248.40709,122.1750838348813,305.1224185928676
314994,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills","Rope, Cordage, Twine, Tire Cord, & Ti...","314994 | Rope, Cordage, Twine, Tire Cord, & Ti...","314994 - Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",exact,130.17194,311.93085,135.91632896722905,308.25062242384837
326191,Plastics Plumbing Fixture Manufacturing,Plast Plumbing Fixture Mfg,326191 | Plast Plumbing Fixture Mfg,326191 - Plastics Plumbing Fixture Manufacturing,exact,128.66765,240.31468,123.71937128905091,258.5230694212492
339995,Burial Casket Manufacturing,Burial Casket Mfg,339995 | Burial Casket Mfg,339995 - Burial Casket Manufacturing,exact,128.61685,286.8734,134.52877290377643,331.7011302602458
333515,Cutting Tool and Machine Tool Accessory Manufacturing,Cutting Tool & Machine Tool Accessory...,333515 | Cutting Tool & Machine Tool Accessory...,333515 - Cutting Tool and Machine Tool Accessory Manufacturing,exact,128.5449,203.74825,141.4969356669134,259.2270604452782
313310,Textile and Fabric Finishing Mills,Text & Fabric Finishing Mills,313310 | Text & Fabric Finishing Mills,313310 - Textile and Fabric Finishing Mills,exact,128.17973,262.2383,134.53435871160693,285.2242928273145
332993,Ammunition (except Small Arms) Manufacturing,Ammunition (except Small Arms) Mfg,332993 | Ammunition (except Small Arms) Mfg,332993 - Ammunition (except Small Arms) Manufacturing,exact,127.19581,222.12343,187.23671062398265,220.34517250418023
311991,Perishable Prepared Food Manufacturing,Perishable Prepared Food Mfg,311991 | Perishable Prepared Food Mfg,311991 - Perishable Prepared Food Manufacturing,exact,126.95537,291.19427,134.39500239412934,316.63363975183233
332322,Sheet Metal Work Manufacturing,Sheet Metal Work Mfg,332322 | Sheet Metal Work Mfg,332322 - Sheet Metal Work Manufacturing,exact,126.80054,233.87318,137.43316318193624,269.0144497946561
326212,Tire Retreading,Tire Retreading,326212 | Tire Retreading,326212 - Tire Retreading,exact,125.99241,322.20712,146.27891606792892,337.29232485033225
333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing","Special Die & Tool, Die Set, Jig, & F...","333514 | Special Die & Tool, Die Set, Jig, & F...","333514 - Special Die and Tool, Die Set, Jig, and Fixture Manufacturing",exact,124.991974,210.29057,118.36291455870489,225.73711485350344
333413,Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing,Industrial & Commercial Fan & Blower ...,333413 | Industrial & Commercial Fan & Blower ...,333413 - Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing,exact,124.96251,237.56934,122.76201683974574,259.04677349275346
334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing","Capacitor, Resistor, Coil, Transforme...","334416 | Capacitor, Resistor, Coil, Transforme...","334416 - Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",exact,124.437454,250.69298,138.0488480464917,257.7989846432758
316110,Leather and Hide Tanning and Finishing,Leather & Hide Tanning & Finishing,316110 | Leather & Hide Tanning & Finishing,316110 - Leather and Hide Tanning and Finishing,exact,123.41298,508.73743,150.61615980812584,542.6459066565711
332323,Ornamental and Architectural Metal Work Manufacturing,Ornamental & Architectural Metal Work...,332323 | Ornamental & Architectural Metal Work...,332323 - Ornamental and Architectural Metal Work Manufacturing,exact,122.61274,216.14728,128.14466925972985,236.91830025749988
331524,Aluminum Foundries (except Die-Casting),Aluminum Foundries (except Die-Casting),331524 | Aluminum Foundries (except Die-Casting),331524 - Aluminum Foundries (except Die-Casting),exact,122.54907,212.43779,110.38652488202064,275.7335359965802
336612,Boat Building,Boat Building,336612 | Boat Building,336612 - Boat Building,exact,122.16558,253.43976,113.93487767003013,260.31586698690313
337212,Custom Architectural Woodwork and Millwork Manufacturing,Custom Architectural Woodwork & Millw...,337212 | Custom Architectural Woodwork & Millw...,337212 - Custom Architectural Woodwork and Millwork Manufacturing,exact,121.63432,200.51898,126.85764435208105,227.65373261384187
334412,Bare Printed Circuit Board Manufacturing,Bare Printed Circuit Board Mfg,334412 | Bare Printed Circuit Board Mfg,334412 - Bare Printed Circuit Board Manufacturing,exact,120.86129,194.79921,137.93783155417734,236.25671940459316
332321,Metal Window and Door Manufacturing,Metal Window & Door Mfg,332321 | Metal Window & Door Mfg,332321 - Metal Window and Door Manufacturing,exact,120.792496,230.56522,118.4728176044907,239.73762572087068
332721,Precision Turned Product Manufacturing,Precision Turned Prod Mfg,332721 | Precision Turned Prod Mfg,332721 - Precision Turned Product Manufacturing,exact,120.549515,197.55737,126.01010845811653,264.9164328266058
334614,Manufacturing and Reproducing Magnetic and Optical MediaT,Mfg & Reproducing Magnetic & Optical ...,334614 | Mfg & Reproducing Magnetic & Optical ...,334614 - Manufacturing and Reproducing Magnetic and Optical MediaT,prefix_5_digit,118.71583,195.63496,89.60190970720778,288.4243874676476
321911,Wood Window and Door Manufacturing,Wood Window & Door Mfg,321911 | Wood Window & Door Mfg,321911 - Wood Window and Door Manufacturing,exact,118.175,225.88698,115.3333065406196,236.34628012614286
339950,Sign Manufacturing,Sign Mfg,339950 | Sign Mfg,339950 - Sign Manufacturing,exact,117.23276,207.22969,114.64241483272149,194.83742618028407
337215,"Showcase, Partition, Shelving, and Locker Manufacturing","Showcase, Partition, Shelving, & Lock...","337215 | Showcase, Partition, Shelving, & Lock...","337215 - Showcase, Partition, Shelving, and Locker Manufacturing",exact,115.47407,212.60922,118.51502342148608,204.13157014778415
332710,Machine Shops,Machine Shops,332710 | Machine Shops,332710 - Machine Shops,exact,114.98753,195.11778,67.24487943818092,252.75375428150693
336214,Travel Trailer and Camper Manufacturing,Travel Trailer & Camper Mfg,336214 | Travel Trailer & Camper Mfg,336214 - Travel Trailer and Camper Manufacturing,exact,114.90903,296.42502,119.79924036362101,317.8585096604309
339992,Musical Instrument Manufacturing,Musical Instrument Mfg,339992 | Musical Instrument Mfg,339992 - Musical Instrument Manufacturing,exact,114.677864,186.54405,137.4609057989151,158.69431909226682
316998,Other Leather and Allied Product ManufacturingT,Other Leather & Allied Prod MfgT,316998 | Other Leather & Allied Prod MfgT,316998 - Other Leather and Allied Product ManufacturingT,prefix_5_digit,114.31133,189.62839,106.12640762703519,144.5999059504529
332313,Plate Work Manufacturing,Plate Work Mfg,332313 | Plate Work Mfg,332313 - Plate Work Manufacturing,exact,111.632286,218.6637,122.76201683974574,236.91830025749988
321918,Other Millwork (including Flooring),Other Millwork (including Flooring),321918 | Other Millwork (including Flooring),321918 - Other Millwork (including Flooring),exact,109.64105,282.62308,122.91527011018509,249.70940455299635
313110,"Fiber, Yarn, and Thread Mills","Fiber, Yarn, & Thread Mills","313110 | Fiber, Yarn, & Thread Mills","313110 - Fiber, Yarn, and Thread Mills",exact,109.55658,312.77203,157.39116215197384,341.2939275753149
311615,Poultry Processing,Poultry Proc,311615 | Poultry Proc,311615 - Poultry Processing,exact,108.49576,268.21863,162.22630241527895,431.95799613988436
336212,Truck Trailer Manufacturing,Truck Trailer Mfg,336212 | Truck Trailer Mfg,336212 - Truck Trailer Manufacturing,exact,108.380356,315.18594,119.59828000587038,300.83914792867716
321214,"Veneer, Plywood, and Engineered Wood Product ManufacturingT","Veneer, Plywood, & Engineered Wood Pr...","321214 | Veneer, Plywood, & Engineered Wood Pr...","321214 - Veneer, Plywood, and Engineered Wood Product ManufacturingT",prefix_5_digit,108.285416,202.0937,121.31873151453966,239.50056073119495
323117,Books Printing,Books Print,323117 | Books Print,323117 - Books Printing,exact,108.175064,198.99103,127.83973336333152,244.67949049203386
321211,Hardwood Veneer and Plywood Manufacturing,Hardwood Veneer & Plywood Mfg,321211 | Hardwood Veneer & Plywood Mfg,321211 - Hardwood Veneer and Plywood Manufacturing,exact,108.11491,271.89743,117.78201996353627,285.65628290605065
336211,Motor Vehicle Body Manufacturing,Motor Vehicle Body Mfg,336211 | Motor Vehicle Body Mfg,336211 - Motor Vehicle Body Manufacturing,exact,107.93092,288.87738,105.38427931936764,315.92602854382324
337211,Wood Office Furniture Manufacturing,Wood Office Furn Mfg,337211 | Wood Office Furn Mfg,337211 - Wood Office Furniture Manufacturing,exact,107.01223,181.57858,123.07503310887235,204.45270909781817
337110,Wood Kitchen Cabinet and Countertop Manufacturing,Wood Kitchen Cabinet & Countertop Mfg,337110 | Wood Kitchen Cabinet & Countertop Mfg,337110 - Wood Kitchen Cabinet and Countertop Manufacturing,exact,106.81514,198.70366,101.94705687610131,215.9994862355508
337127,Institutional Furniture Manufacturing,Institutional Furn Mfg,337127 | Institutional Furn Mfg,337127 - Institutional Furniture Manufacturing,exact,105.57011,212.85611,117.62970664971704,241.23144268272827
327991,Cut Stone and Stone Product Manufacturing,Cut Stone & Stone Prod Mfg,327991 | Cut Stone & Stone Prod Mfg,327991 - Cut Stone and Stone Product Manufacturing,exact,104.113655,187.62277,109.75902329838057,233.15632151581897
313220,Narrow Fabric Mills and Schiffli Machine Embroidery,Narrow Fabric Mills & Schiffli Machin...,313220 | Narrow Fabric Mills & Schiffli Machin...,313220 - Narrow Fabric Mills and Schiffli Machine Embroidery,exact,102.58589,192.12793,101.54870146176738,267.42722501842064
337920,Blind and Shade Manufacturing,Blind & Shade Mfg,337920 | Blind & Shade Mfg,337920 - Blind and Shade Manufacturing,exact,102.338875,220.56088,115.56634337090038,267.9527398165905
315240,Cut and Sew Apparel ManufacturingT,Cut & Sew App MfgT,315240 | Cut & Sew App MfgT,315240 - Cut and Sew Apparel ManufacturingT,prefix_4_digit,102.28786,219.3273,130.52040943160674,253.01070726094608
332813,"Electroplating, Plating, Polishing, Anodizing, and Coloring","Electroplating, Plating, Polishing, A...","332813 | Electroplating, Plating, Polishing, A...","332813 - Electroplating, Plating, Polishing, Anodizing, and Coloring",exact,102.04625,152.16225,108.5908719646357,147.41420346497404
314910,Textile Bag and Canvas Mills,Text Bag & Canvas Mills,314910 | Text Bag & Canvas Mills,314910 - Textile Bag and Canvas Mills,exact,98.6639,202.7487,119.70751512225006,236.37824331236908
337121,Upholstered Household Furniture Manufacturing,Upholstered Household Furn Mfg,337121 | Upholstered Household Furn Mfg,337121 - Upholstered Household Furniture Manufacturing,exact,98.066574,207.3855,100.5725460626101,217.3000388789046
323120,Support Activities for Printing,Support Activities for Print,323120 | Support Activities for Print,323120 - Support Activities for Printing,exact,97.97585,118.93425,109.86681143377174,195.3872423444488
321920,Wood Container and Pallet Manufacturing,Wood Container & Pallet Mfg,321920 | Wood Container & Pallet Mfg,321920 - Wood Container and Pallet Manufacturing,exact,97.621735,199.90395,104.84355122129323,217.92407914516804
321992,Prefabricated Wood Building Manufacturing,Prefabricated Wood Building Mfg,321992 | Prefabricated Wood Building Mfg,321992 - Prefabricated Wood Building Manufacturing,exact,95.775,226.04306,113.72795405017273,248.88828554563997
313210,Broadwoven Fabric Mills,Broadwoven Fabric Mills,313210 | Broadwoven Fabric Mills,313210 - Broadwoven Fabric Mills,exact,95.36597,200.8203,236.31157206535082,360.9928306047438
323113,Commercial Screen Printing,Commercial Screen Print,323113 | Commercial Screen Print,323113 - Commercial Screen Printing,exact,95.19382,159.84505,101.80092393488661,176.28423133379493
321991,Manufactured Home (Mobile Home) Manufacturing,Manufactured Home (Mobile Home) Mfg,321991 | Manufactured Home (Mobile Home) Mfg,321991 - Manufactured Home (Mobile Home) Manufacturing,exact,94.57972,216.48549,116.47678536747574,232.43284000823706
337122,Nonupholstered Wood Household Furniture Manufacturing,Nonupholstered Wood Household Furn Mfg,337122 | Nonupholstered Wood Household Furn Mfg,337122 - Nonupholstered Wood Household Furniture Manufacturing,exact,94.17934,165.62447,122.33824048805475,210.60828316095947
316210,Footwear Manufacturing,Footwear Mfg,316210 | Footwear Mfg,316210 - Footwear Manufacturing,exact,92.605484,176.26195,100.64402135579336,171.64825143647232
339116,Dental Laboratories,Dental Laboratories,339116 | Dental Laboratories,339116 - Dental Laboratories,exact,90.00693,86.66853,100.79507421958708,147.28261924525472
314120,Curtain and Linen Mills,Curtain & Linen Mills,314120 | Curtain & Linen Mills,314120 - Curtain and Linen Mills,exact,87.99977,214.36026,100.29976072857608,242.9497572974542
315280,Cut and Sew Apparel ManufacturingT,Cut & Sew App MfgT,315280 | Cut & Sew App MfgT,315280 - Cut and Sew Apparel ManufacturingT,prefix_4_digit,86.59948,166.88396,91.99708637504857,136.42043647821794
313240,Knit Fabric Mills,Knit Fabric Mills,313240 | Knit Fabric Mills,313240 - Knit Fabric Mills,exact,84.87243,206.48106,118.02638190786779,213.78647687900542
314999,All Other Miscellaneous Textile Product Mills,All Other Misc Text Prod Mills,314999 | All Other Misc Text Prod Mills,314999 - All Other Miscellaneous Textile Product Mills,exact,83.9799,177.27014,103.3794075010372,220.14803776263778
315990,Apparel Accessories and Other Apparel Manufacturing,App Accessories & Other App Mfg,315990 | App Accessories & Other App Mfg,315990 - Apparel Accessories and Other Apparel Manufacturing,exact,81.830826,147.02013,92.65858982250084,210.29784484666146
315220,Cut and Sew Apparel ManufacturingT,Cut & Sew App MfgT,315220 | Cut & Sew App MfgT,315220 - Cut and Sew Apparel ManufacturingT,prefix_4_digit,79.77839,137.61537,65.187699440848,121.05279832512187
315110,Apparel Knitting MillsT,App Knitting MillsT,315110 | App Knitting MillsT,315110 - Apparel Knitting MillsT,prefix_4_digit,73.52916,126.82966,103.18579117033993,158.8332455006606
311811,Retail Bakeries,Retail Bakeries,311811 | Retail Bakeries,311811 - Retail Bakeries,exact,70.61044,86.44286,93.07675880179025,165.10517330206122
315210,Cut and Sew Apparel Contractors,Cut & Sew App Contractors,315210 | Cut & Sew App Contractors,315210 - Cut and Sew Apparel Contractors,exact,48.17354,76.864265,63.14311605204902,102.11953382562002
