naics,year,cap,plant,equip,invest,cap_labor_ratio,emp,prode,non_prod_workers,pay,prodh,prodw,matcost
324121,2027,3682.8,735.6,2947.2,341.5,234.57324840764335,15.7,12.0,3.6999999999999993,954.9,23.3,699.4,7298.1
324122,2024,3064.9,639.9,2425.0,645.5,340.5444444444445,9.0,6.8,2.2,673.7,15.5,475.6,5098.0
324122,2025,3064.9,639.9,2425.0,645.5,340.5444444444445,9.0,6.8,2.2,673.7,15.5,475.6,5098.0
324122,2026,3064.9,639.9,2425.0,645.5,340.5444444444445,9.0,6.8,2.2,673.7,15.5,475.6,5098.0
324122,2027,3064.9,639.9,2425.0,645.5,340.5444444444445,9.0,6.8,2.2,673.7,15.5,475.6,5098.0
324191,2024,3189.0,735.5,2453.5,686.7,272.5641025641026,11.7,7.0,4.699999999999999,926.3,13.9,439.3,10894.0
324191,2025,3189.0,735.5,2453.5,686.7,272.5641025641026,11.7,7.0,4.699999999999999,926.3,13.9,439.3,10894.0
324191,2026,3189.0,735.5,2453.5,686.7,272.5641025641026,11.7,7.0,4.699999999999999,926.3,13.9,439.3,10894.0
324191,2027,3189.0,735.5,2453.5,686.7,272.5641025641026,11.7,7.0,4.699999999999999,926.3,13.9,439.3,10894.0
324199,2024,2203.1,496.9,1706.2,115.3,759.6896551724138,2.9,2.2,0.6999999999999997,208.9,4.9,154.5,1798.0
324199,2025,2203.1,496.9,1706.2,115.3,759.6896551724138,2.9,2.2,0.6999999999999997,208.9,4.9,154.5,1798.0
324199,2026,2203.1,496.9,1706.2,115.3,759.6896551724138,2.9,2.2,0.6999999999999997,208.9,4.9,154.5,1798.0
324199,2027,2203.1,496.9,1706.2,115.3,759.6896551724138,2.9,2.2,0.6999999999999997,208.9,4.9,154.5,1798.0
325110,2024,17823.5,3975.5,13848.0,3506.7,1896.1170212765958,9.4,5.9,3.5,1076.9,12.3,659.7,22885.6
325110,2025,17823.5,3975.5,13848.0,3506.7,1896.1170212765958,9.4,5.9,3.5,1076.9,12.3,659.7,22885.6
325110,2026,17823.5,3975.5,13848.0,3506.7,1896.1170212765958,9.4,5.9,3.5,1076.9,12.3,659.7,22885.6
325110,2027,17823.5,3975.5,13848.0,3506.7,1896.1170212765958,9.4,5.9,3.5,1076.9,12.3,659.7,22885.6
325120,2024,7534.3,1043.4,6490.9,358.2,627.8583333333333,12.0,7.9,4.1,895.9,16.7,565.8,3634.9
325120,2025,7534.3,1043.4,6490.9,358.2,627.8583333333333,12.0,7.9,4.1,895.9,16.7,565.8,3634.9
325120,2026,7534.3,1043.4,6490.9,358.2,627.8583333333333,12.0,7.9,4.1,895.9,16.7,565.8,3634.9
325120,2027,7534.3,1043.4,6490.9,358.2,627.8583333333333,12.0,7.9,4.1,895.9,16.7,565.8,3634.9
325130,2024,4733.5,1401.1,3332.4,173.8,577.2560975609756,8.2,5.0,3.1999999999999993,640.8,10.5,366.7,3319.2
325130,2025,4733.5,1401.1,3332.4,173.8,577.2560975609756,8.2,5.0,3.1999999999999993,640.8,10.5,366.7,3319.2
325130,2026,4733.5,1401.1,3332.4,173.8,577.2560975609756,8.2,5.0,3.1999999999999993,640.8,10.5,366.7,3319.2
325130,2027,4733.5,1401.1,3332.4,173.8,577.2560975609756,8.2,5.0,3.1999999999999993,640.8,10.5,366.7,3319.2
325180,2024,21961.5,4663.0,17298.5,1622.9,596.7798913043479,36.8,22.9,13.899999999999999,3155.6,48.7,1746.0,11244.1
325180,2025,21961.5,4663.0,17298.5,1622.9,596.7798913043479,36.8,22.9,13.899999999999999,3155.6,48.7,1746.0,11244.1
325180,2026,21961.5,4663.0,17298.5,1622.9,596.7798913043479,36.8,22.9,13.899999999999999,3155.6,48.7,1746.0,11244.1
325180,2027,21961.5,4663.0,17298.5,1622.9,596.7798913043479,36.8,22.9,13.899999999999999,3155.6,48.7,1746.0,11244.1
325193,2024,6342.5,1048.6,5294.0,976.0,546.7672413793103,11.6,8.6,3.0,785.2,18.5,511.9,24084.8
325193,2025,6342.5,1048.6,5294.0,976.0,546.7672413793103,11.6,8.6,3.0,785.2,18.5,511.9,24084.8
325193,2026,6342.5,1048.6,5294.0,976.0,546.7672413793103,11.6,8.6,3.0,785.2,18.5,511.9,24084.8
325193,2027,6342.5,1048.6,5294.0,976.0,546.7672413793103,11.6,8.6,3.0,785.2,18.5,511.9,24084.8
325194,2024,4913.0,1397.8,3515.2,314.0,832.7118644067796,5.9,3.7,2.2,540.4,8.2,292.8,3543.5
325194,2025,4913.0,1397.8,3515.2,314.0,832.7118644067796,5.9,3.7,2.2,540.4,8.2,292.8,3543.5
325194,2026,4913.0,1397.8,3515.2,314.0,832.7118644067796,5.9,3.7,2.2,540.4,8.2,292.8,3543.5
325194,2027,4913.0,1397.8,3515.2,314.0,832.7118644067796,5.9,3.7,2.2,540.4,8.2,292.8,3543.5
325199,2024,44722.1,11695.5,33026.5,4312.5,693.3658914728682,64.5,35.5,29.0,5951.6,77.2,3071.6,40271.9
325199,2025,44722.1,11695.5,33026.5,4312.5,693.3658914728682,64.5,35.5,29.0,5951.6,77.2,3071.6,40271.9
325199,2026,44722.1,11695.5,33026.5,4312.5,693.3658914728682,64.5,35.5,29.0,5951.6,77.2,3071.6,40271.9
325199,2027,44722.1,11695.5,33026.5,4312.5,693.3658914728682,64.5,35.5,29.0,5951.6,77.2,3071.6,40271.9
325211,2024,35428.1,6347.4,29080.7,5385.2,508.2941176470588,69.7,45.2,24.5,5826.6,96.4,3205.5,50555.6
325211,2025,35428.1,6347.4,29080.7,5385.2,508.2941176470588,69.7,45.2,24.5,5826.6,96.4,3205.5,50555.6
325211,2026,35428.1,6347.4,29080.7,5385.2,508.2941176470588,69.7,45.2,24.5,5826.6,96.4,3205.5,50555.6
325211,2027,35428.1,6347.4,29080.7,5385.2,508.2941176470588,69.7,45.2,24.5,5826.6,96.4,3205.5,50555.6
325212,2024,3568.1,945.7,2622.4,309.3,457.44871794871796,7.8,5.0,2.8,616.2,10.0,349.6,3948.5
325212,2025,3568.1,945.7,2622.4,309.3,457.44871794871796,7.8,5.0,2.8,616.2,10.0,349.6,3948.5
325212,2026,3568.1,945.7,2622.4,309.3,457.44871794871796,7.8,5.0,2.8,616.2,10.0,349.6,3948.5
325212,2027,3568.1,945.7,2622.4,309.3,457.44871794871796,7.8,5.0,2.8,616.2,10.0,349.6,3948.5
325220,2024,7643.0,3484.2,4158.8,409.2,570.3731343283582,13.4,10.9,2.5,681.3,22.6,492.4,4014.8
325220,2025,7643.0,3484.2,4158.8,409.2,570.3731343283582,13.4,10.9,2.5,681.3,22.6,492.4,4014.8
325220,2026,7643.0,3484.2,4158.8,409.2,570.3731343283582,13.4,10.9,2.5,681.3,22.6,492.4,4014.8
325220,2027,7643.0,3484.2,4158.8,409.2,570.3731343283582,13.4,10.9,2.5,681.3,22.6,492.4,4014.8
325311,2024,10368.1,1035.7,9332.4,3288.1,1818.9649122807018,5.7,3.7,2.0,500.7,8.0,294.6,2096.4
325311,2025,10368.1,1035.7,9332.4,3288.1,1818.9649122807018,5.7,3.7,2.0,500.7,8.0,294.6,2096.4
325311,2026,10368.1,1035.7,9332.4,3288.1,1818.9649122807018,5.7,3.7,2.0,500.7,8.0,294.6,2096.4
325311,2027,10368.1,1035.7,9332.4,3288.1,1818.9649122807018,5.7,3.7,2.0,500.7,8.0,294.6,2096.4
325312,2024,5856.7,1968.1,3888.6,578.2,1084.574074074074,5.4,3.9,1.5000000000000004,467.2,10.0,306.3,3196.5
325312,2025,5856.7,1968.1,3888.6,578.2,1084.574074074074,5.4,3.9,1.5000000000000004,467.2,10.0,306.3,3196.5
325312,2026,5856.7,1968.1,3888.6,578.2,1084.574074074074,5.4,3.9,1.5000000000000004,467.2,10.0,306.3,3196.5
325312,2027,5856.7,1968.1,3888.6,578.2,1084.574074074074,5.4,3.9,1.5000000000000004,467.2,10.0,306.3,3196.5
325314,2024,1862.7,643.7,1219.1,137.4,258.7083333333333,7.2,4.9,2.3,393.0,10.6,218.6,2771.5
325314,2025,1862.7,643.7,1219.1,137.4,258.7083333333333,7.2,4.9,2.3,393.0,10.6,218.6,2771.5
325314,2026,1862.7,643.7,1219.1,137.4,258.7083333333333,7.2,4.9,2.3,393.0,10.6,218.6,2771.5
325314,2027,1862.7,643.7,1219.1,137.4,258.7083333333333,7.2,4.9,2.3,393.0,10.6,218.6,2771.5
325320,2024,4537.6,1236.0,3301.6,338.1,381.3109243697479,11.9,7.9,4.0,763.1,14.4,425.8,8406.6
325320,2025,4537.6,1236.0,3301.6,338.1,381.3109243697479,11.9,7.9,4.0,763.1,14.4,425.8,8406.6
325320,2026,4537.6,1236.0,3301.6,338.1,381.3109243697479,11.9,7.9,4.0,763.1,14.4,425.8,8406.6
325320,2027,4537.6,1236.0,3301.6,338.1,381.3109243697479,11.9,7.9,4.0,763.1,14.4,425.8,8406.6
325411,2024,8127.5,3173.9,4953.7,494.5,304.40074906367045,26.7,15.8,10.899999999999999,1933.9,29.6,827.4,5126.3
325411,2025,8127.5,3173.9,4953.7,494.5,304.40074906367045,26.7,15.8,10.899999999999999,1933.9,29.6,827.4,5126.3
325411,2026,8127.5,3173.9,4953.7,494.5,304.40074906367045,26.7,15.8,10.899999999999999,1933.9,29.6,827.4,5126.3
325411,2027,8127.5,3173.9,4953.7,494.5,304.40074906367045,26.7,15.8,10.899999999999999,1933.9,29.6,827.4,5126.3
325412,2024,55221.0,23861.2,31359.8,3264.0,355.11897106109325,155.5,79.4,76.1,12301.3,157.2,4627.9,47896.5
325412,2025,55221.0,23861.2,31359.8,3264.0,355.11897106109325,155.5,79.4,76.1,12301.3,157.2,4627.9,47896.5
325412,2026,55221.0,23861.2,31359.8,3264.0,355.11897106109325,155.5,79.4,76.1,12301.3,157.2,4627.9,47896.5
325412,2027,55221.0,23861.2,31359.8,3264.0,355.11897106109325,155.5,79.4,76.1,12301.3,157.2,4627.9,47896.5
325413,2024,5511.0,1594.8,3916.2,568.6,173.30188679245282,31.8,10.4,21.4,2840.1,20.4,700.5,4572.3
325413,2025,5511.0,1594.8,3916.2,568.6,173.30188679245282,31.8,10.4,21.4,2840.1,20.4,700.5,4572.3
325413,2026,5511.0,1594.8,3916.2,568.6,173.30188679245282,31.8,10.4,21.4,2840.1,20.4,700.5,4572.3
325413,2027,5511.0,1594.8,3916.2,568.6,173.30188679245282,31.8,10.4,21.4,2840.1,20.4,700.5,4572.3
325414,2024,14489.1,5188.4,9300.7,1383.1,345.8019093078759,41.9,26.6,15.299999999999997,4113.5,52.8,2204.9,8947.3
325414,2025,14489.1,5188.4,9300.7,1383.1,345.8019093078759,41.9,26.6,15.299999999999997,4113.5,52.8,2204.9,8947.3
325414,2026,14489.1,5188.4,9300.7,1383.1,345.8019093078759,41.9,26.6,15.299999999999997,4113.5,52.8,2204.9,8947.3
325414,2027,14489.1,5188.4,9300.7,1383.1,345.8019093078759,41.9,26.6,15.299999999999997,4113.5,52.8,2204.9,8947.3
325510,2024,5500.6,2621.5,2879.0,412.1,159.9011627906977,34.4,20.0,14.399999999999999,2279.6,40.6,1035.1,14284.1
325510,2025,5500.6,2621.5,2879.0,412.1,159.9011627906977,34.4,20.0,14.399999999999999,2279.6,40.6,1035.1,14284.1
325510,2026,5500.6,2621.5,2879.0,412.1,159.9011627906977,34.4,20.0,14.399999999999999,2279.6,40.6,1035.1,14284.1
325510,2027,5500.6,2621.5,2879.0,412.1,159.9011627906977,34.4,20.0,14.399999999999999,2279.6,40.6,1035.1,14284.1
325520,2024,3385.7,985.2,2400.5,368.7,165.9656862745098,20.4,12.4,7.999999999999998,1403.5,25.6,662.0,6307.1
325520,2025,3385.7,985.2,2400.5,368.7,165.9656862745098,20.4,12.4,7.999999999999998,1403.5,25.6,662.0,6307.1
325520,2026,3385.7,985.2,2400.5,368.7,165.9656862745098,20.4,12.4,7.999999999999998,1403.5,25.6,662.0,6307.1
325520,2027,3385.7,985.2,2400.5,368.7,165.9656862745098,20.4,12.4,7.999999999999998,1403.5,25.6,662.0,6307.1
325611,2024,7714.1,2393.1,5321.0,613.8,353.85779816513764,21.8,15.1,6.700000000000001,1381.2,30.6,809.7,7354.1
325611,2025,7714.1,2393.1,5321.0,613.8,353.85779816513764,21.8,15.1,6.700000000000001,1381.2,30.6,809.7,7354.1
325611,2026,7714.1,2393.1,5321.0,613.8,353.85779816513764,21.8,15.1,6.700000000000001,1381.2,30.6,809.7,7354.1
325611,2027,7714.1,2393.1,5321.0,613.8,353.85779816513764,21.8,15.1,6.700000000000001,1381.2,30.6,809.7,7354.1
325612,2024,3097.2,1198.9,1898.3,163.7,218.11267605633802,14.2,7.8,6.3999999999999995,931.8,16.3,368.5,3818.7
325612,2025,3097.2,1198.9,1898.3,163.7,218.11267605633802,14.2,7.8,6.3999999999999995,931.8,16.3,368.5,3818.7
325612,2026,3097.2,1198.9,1898.3,163.7,218.11267605633802,14.2,7.8,6.3999999999999995,931.8,16.3,368.5,3818.7
325612,2027,3097.2,1198.9,1898.3,163.7,218.11267605633802,14.2,7.8,6.3999999999999995,931.8,16.3,368.5,3818.7
325613,2024,4350.5,1149.9,3200.6,312.0,805.648148148148,5.4,3.0,2.4000000000000004,471.4,6.6,238.8,3431.3
325613,2025,4350.5,1149.9,3200.6,312.0,805.648148148148,5.4,3.0,2.4000000000000004,471.4,6.6,238.8,3431.3
325613,2026,4350.5,1149.9,3200.6,312.0,805.648148148148,5.4,3.0,2.4000000000000004,471.4,6.6,238.8,3431.3
325613,2027,4350.5,1149.9,3200.6,312.0,805.648148148148,5.4,3.0,2.4000000000000004,471.4,6.6,238.8,3431.3
325620,2024,10043.0,2919.8,7123.3,1704.7,218.32608695652175,46.0,28.2,17.8,2763.4,51.3,1202.3,16493.5
325620,2025,10043.0,2919.8,7123.3,1704.7,218.32608695652175,46.0,28.2,17.8,2763.4,51.3,1202.3,16493.5
325620,2026,10043.0,2919.8,7123.3,1704.7,218.32608695652175,46.0,28.2,17.8,2763.4,51.3,1202.3,16493.5
325620,2027,10043.0,2919.8,7123.3,1704.7,218.32608695652175,46.0,28.2,17.8,2763.4,51.3,1202.3,16493.5
325910,2024,1827.6,428.5,1399.0,484.8,177.43689320388347,10.3,5.7,4.6000000000000005,622.9,11.5,291.6,2803.4
325910,2025,1827.6,428.5,1399.0,484.8,177.43689320388347,10.3,5.7,4.6000000000000005,622.9,11.5,291.6,2803.4
325910,2026,1827.6,428.5,1399.0,484.8,177.43689320388347,10.3,5.7,4.6000000000000005,622.9,11.5,291.6,2803.4
325910,2027,1827.6,428.5,1399.0,484.8,177.43689320388347,10.3,5.7,4.6000000000000005,622.9,11.5,291.6,2803.4
325920,2024,692.8,313.2,379.6,117.9,113.57377049180327,6.1,3.8,2.3,373.5,7.6,178.0,798.4
325920,2025,692.8,313.2,379.6,117.9,113.57377049180327,6.1,3.8,2.3,373.5,7.6,178.0,798.4
325920,2026,692.8,313.2,379.6,117.9,113.57377049180327,6.1,3.8,2.3,373.5,7.6,178.0,798.4
325920,2027,692.8,313.2,379.6,117.9,113.57377049180327,6.1,3.8,2.3,373.5,7.6,178.0,798.4
325991,2024,3008.5,733.4,2275.1,269.0,164.39890710382514,18.3,12.6,5.700000000000001,1053.6,25.4,580.9,6405.9
325991,2025,3008.5,733.4,2275.1,269.0,164.39890710382514,18.3,12.6,5.700000000000001,1053.6,25.4,580.9,6405.9
325991,2026,3008.5,733.4,2275.1,269.0,164.39890710382514,18.3,12.6,5.700000000000001,1053.6,25.4,580.9,6405.9
325991,2027,3008.5,733.4,2275.1,269.0,164.39890710382514,18.3,12.6,5.700000000000001,1053.6,25.4,580.9,6405.9
325992,2024,4699.7,2157.1,2542.6,61.5,474.7171717171717,9.9,6.9,3.0,595.6,12.7,319.2,3274.9
325992,2025,4699.7,2157.1,2542.6,61.5,474.7171717171717,9.9,6.9,3.0,595.6,12.7,319.2,3274.9
325992,2026,4699.7,2157.1,2542.6,61.5,474.7171717171717,9.9,6.9,3.0,595.6,12.7,319.2,3274.9
325992,2027,4699.7,2157.1,2542.6,61.5,474.7171717171717,9.9,6.9,3.0,595.6,12.7,319.2,3274.9
325998,2024,8450.4,2268.9,6181.6,1155.0,263.2523364485981,32.1,20.0,12.100000000000001,2195.6,41.4,1156.0,8993.1
325998,2025,8450.4,2268.9,6181.6,1155.0,263.2523364485981,32.1,20.0,12.100000000000001,2195.6,41.4,1156.0,8993.1
325998,2026,8450.4,2268.9,6181.6,1155.0,263.2523364485981,32.1,20.0,12.100000000000001,2195.6,41.4,1156.0,8993.1
325998,2027,8450.4,2268.9,6181.6,1155.0,263.2523364485981,32.1,20.0,12.100000000000001,2195.6,41.4,1156.0,8993.1
326111,2024,3865.1,1291.7,2573.4,398.5,142.62361623616235,27.1,22.8,4.300000000000001,1298.8,50.0,955.1,5954.9
326111,2025,3865.1,1291.7,2573.4,398.5,142.62361623616235,27.1,22.8,4.300000000000001,1298.8,50.0,955.1,5954.9
326111,2026,3865.1,1291.7,2573.4,398.5,142.62361623616235,27.1,22.8,4.300000000000001,1298.8,50.0,955.1,5954.9
326111,2027,3865.1,1291.7,2573.4,398.5,142.62361623616235,27.1,22.8,4.300000000000001,1298.8,50.0,955.1,5954.9
326112,2024,4123.0,779.3,3343.7,558.7,131.30573248407643,31.4,25.4,6.0,1786.0,53.9,1263.3,7603.9
326112,2025,4123.0,779.3,3343.7,558.7,131.30573248407643,31.4,25.4,6.0,1786.0,53.9,1263.3,7603.9
326112,2026,4123.0,779.3,3343.7,558.7,131.30573248407643,31.4,25.4,6.0,1786.0,53.9,1263.3,7603.9
326112,2027,4123.0,779.3,3343.7,558.7,131.30573248407643,31.4,25.4,6.0,1786.0,53.9,1263.3,7603.9
326113,2024,8245.8,3015.0,5230.9,546.1,219.30319148936167,37.6,26.0,11.600000000000001,2179.6,55.4,1268.1,9160.4
326113,2025,8245.8,3015.0,5230.9,546.1,219.30319148936167,37.6,26.0,11.600000000000001,2179.6,55.4,1268.1,9160.4
326113,2026,8245.8,3015.0,5230.9,546.1,219.30319148936167,37.6,26.0,11.600000000000001,2179.6,55.4,1268.1,9160.4
326113,2027,8245.8,3015.0,5230.9,546.1,219.30319148936167,37.6,26.0,11.600000000000001,2179.6,55.4,1268.1,9160.4
326121,2024,2638.3,943.6,1694.6,206.9,134.60714285714286,19.6,14.4,5.200000000000001,1024.9,30.9,583.9,2610.6
326121,2025,2638.3,943.6,1694.6,206.9,134.60714285714286,19.6,14.4,5.200000000000001,1024.9,30.9,583.9,2610.6
326121,2026,2638.3,943.6,1694.6,206.9,134.60714285714286,19.6,14.4,5.200000000000001,1024.9,30.9,583.9,2610.6
326121,2027,2638.3,943.6,1694.6,206.9,134.60714285714286,19.6,14.4,5.200000000000001,1024.9,30.9,583.9,2610.6
326122,2024,3059.3,819.6,2239.7,261.9,128.5420168067227,23.8,19.3,4.5,1090.4,39.1,788.7,6029.5
326122,2025,3059.3,819.6,2239.7,261.9,128.5420168067227,23.8,19.3,4.5,1090.4,39.1,788.7,6029.5
326122,2026,3059.3,819.6,2239.7,261.9,128.5420168067227,23.8,19.3,4.5,1090.4,39.1,788.7,6029.5
326122,2027,3059.3,819.6,2239.7,261.9,128.5420168067227,23.8,19.3,4.5,1090.4,39.1,788.7,6029.5
326130,2024,1216.8,400.5,816.3,123.2,109.62162162162161,11.1,8.3,2.799999999999999,633.6,16.5,392.6,1708.2
326130,2025,1216.8,400.5,816.3,123.2,109.62162162162161,11.1,8.3,2.799999999999999,633.6,16.5,392.6,1708.2
326130,2026,1216.8,400.5,816.3,123.2,109.62162162162161,11.1,8.3,2.799999999999999,633.6,16.5,392.6,1708.2
326130,2027,1216.8,400.5,816.3,123.2,109.62162162162161,11.1,8.3,2.799999999999999,633.6,16.5,392.6,1708.2
326140,2024,3587.8,1348.8,2239.0,251.4,141.8102766798419,25.3,20.5,4.800000000000001,1125.0,43.5,787.3,4174.1
326140,2025,3587.8,1348.8,2239.0,251.4,141.8102766798419,25.3,20.5,4.800000000000001,1125.0,43.5,787.3,4174.1
326140,2026,3587.8,1348.8,2239.0,251.4,141.8102766798419,25.3,20.5,4.800000000000001,1125.0,43.5,787.3,4174.1
326140,2027,3587.8,1348.8,2239.0,251.4,141.8102766798419,25.3,20.5,4.800000000000001,1125.0,43.5,787.3,4174.1
326150,2024,3272.4,1521.2,1751.3,250.8,108.35761589403974,30.2,23.3,6.899999999999999,1384.9,47.8,809.7,5896.2
326150,2025,3272.4,1521.2,1751.3,250.8,108.35761589403974,30.2,23.3,6.899999999999999,1384.9,47.8,809.7,5896.2
326150,2026,3272.4,1521.2,1751.3,250.8,108.35761589403974,30.2,23.3,6.899999999999999,1384.9,47.8,809.7,5896.2
326150,2027,3272.4,1521.2,1751.3,250.8,108.35761589403974,30.2,23.3,6.899999999999999,1384.9,47.8,809.7,5896.2
326160,2024,5875.3,1115.9,4759.4,515.1,208.34397163120568,28.2,23.4,4.800000000000001,1342.7,48.7,998.0,6358.7
326160,2025,5875.3,1115.9,4759.4,515.1,208.34397163120568,28.2,23.4,4.800000000000001,1342.7,48.7,998.0,6358.7
326160,2026,5875.3,1115.9,4759.4,515.1,208.34397163120568,28.2,23.4,4.800000000000001,1342.7,48.7,998.0,6358.7
326160,2027,5875.3,1115.9,4759.4,515.1,208.34397163120568,28.2,23.4,4.800000000000001,1342.7,48.7,998.0,6358.7
326191,2024,1093.1,292.1,800.9,92.3,65.45508982035928,16.7,12.5,4.199999999999999,688.0,25.6,397.1,1756.6
326191,2025,1093.1,292.1,800.9,92.3,65.45508982035928,16.7,12.5,4.199999999999999,688.0,25.6,397.1,1756.6
326191,2026,1093.1,292.1,800.9,92.3,65.45508982035928,16.7,12.5,4.199999999999999,688.0,25.6,397.1,1756.6
326191,2027,1093.1,292.1,800.9,92.3,65.45508982035928,16.7,12.5,4.199999999999999,688.0,25.6,397.1,1756.6
326199,2024,40619.3,12211.6,28407.7,5164.0,111.96058434399119,362.8,278.1,84.69999999999999,16233.0,561.5,10200.7,44372.8
326199,2025,40619.3,12211.6,28407.7,5164.0,111.96058434399119,362.8,278.1,84.69999999999999,16233.0,561.5,10200.7,44372.8
326199,2026,40619.3,12211.6,28407.7,5164.0,111.96058434399119,362.8,278.1,84.69999999999999,16233.0,561.5,10200.7,44372.8
326199,2027,40619.3,12211.6,28407.7,5164.0,111.96058434399119,362.8,278.1,84.69999999999999,16233.0,561.5,10200.7,44372.8
326211,2024,10410.9,3667.7,6743.1,1115.8,237.1503416856492,43.9,35.9,8.0,2623.8,72.2,2006.3,9097.3
326211,2025,10410.9,3667.7,6743.1,1115.8,237.1503416856492,43.9,35.9,8.0,2623.8,72.2,2006.3,9097.3
326211,2026,10410.9,3667.7,6743.1,1115.8,237.1503416856492,43.9,35.9,8.0,2623.8,72.2,2006.3,9097.3
326211,2027,10410.9,3667.7,6743.1,1115.8,237.1503416856492,43.9,35.9,8.0,2623.8,72.2,2006.3,9097.3
326212,2024,552.5,155.1,397.5,36.7,92.08333333333333,6.0,4.4,1.5999999999999996,258.0,8.9,169.6,1028.6
326212,2025,552.5,155.1,397.5,36.7,92.08333333333333,6.0,4.4,1.5999999999999996,258.0,8.9,169.6,1028.6
326212,2026,552.5,155.1,397.5,36.7,92.08333333333333,6.0,4.4,1.5999999999999996,258.0,8.9,169.6,1028.6
326212,2027,552.5,155.1,397.5,36.7,92.08333333333333,6.0,4.4,1.5999999999999996,258.0,8.9,169.6,1028.6
326220,2024,1897.6,784.5,1113.0,159.6,102.57297297297296,18.5,13.4,5.1,907.6,28.3,562.8,2478.9
326220,2025,1897.6,784.5,1113.0,159.6,102.57297297297296,18.5,13.4,5.1,907.6,28.3,562.8,2478.9
326220,2026,1897.6,784.5,1113.0,159.6,102.57297297297296,18.5,13.4,5.1,907.6,28.3,562.8,2478.9
326220,2027,1897.6,784.5,1113.0,159.6,102.57297297297296,18.5,13.4,5.1,907.6,28.3,562.8,2478.9
326291,2024,2518.6,934.5,1584.1,217.9,82.84868421052632,30.4,23.7,6.699999999999999,1384.1,48.3,908.5,4255.9
326291,2025,2518.6,934.5,1584.1,217.9,82.84868421052632,30.4,23.7,6.699999999999999,1384.1,48.3,908.5,4255.9
326291,2026,2518.6,934.5,1584.1,217.9,82.84868421052632,30.4,23.7,6.699999999999999,1384.1,48.3,908.5,4255.9
326291,2027,2518.6,934.5,1584.1,217.9,82.84868421052632,30.4,23.7,6.699999999999999,1384.1,48.3,908.5,4255.9
326299,2024,3143.3,1220.4,1922.9,260.4,109.52264808362371,28.7,20.6,8.099999999999998,1485.2,42.7,887.0,5096.3
326299,2025,3143.3,1220.4,1922.9,260.4,109.52264808362371,28.7,20.6,8.099999999999998,1485.2,42.7,887.0,5096.3
326299,2026,3143.3,1220.4,1922.9,260.4,109.52264808362371,28.7,20.6,8.099999999999998,1485.2,42.7,887.0,5096.3
326299,2027,3143.3,1220.4,1922.9,260.4,109.52264808362371,28.7,20.6,8.099999999999998,1485.2,42.7,887.0,5096.3
327110,2024,1652.3,586.8,1065.4,93.6,137.69166666666666,12.0,8.8,3.1999999999999993,523.3,17.6,322.2,612.9
327110,2025,1652.3,586.8,1065.4,93.6,137.69166666666666,12.0,8.8,3.1999999999999993,523.3,17.6,322.2,612.9
327110,2026,1652.3,586.8,1065.4,93.6,137.69166666666666,12.0,8.8,3.1999999999999993,523.3,17.6,322.2,612.9
327110,2027,1652.3,586.8,1065.4,93.6,137.69166666666666,12.0,8.8,3.1999999999999993,523.3,17.6,322.2,612.9
327120,2024,4046.1,1222.3,2823.9,435.9,210.734375,19.2,14.4,4.799999999999999,991.1,29.8,634.6,2094.5
327120,2025,4046.1,1222.3,2823.9,435.9,210.734375,19.2,14.4,4.799999999999999,991.1,29.8,634.6,2094.5
327120,2026,4046.1,1222.3,2823.9,435.9,210.734375,19.2,14.4,4.799999999999999,991.1,29.8,634.6,2094.5
327120,2027,4046.1,1222.3,2823.9,435.9,210.734375,19.2,14.4,4.799999999999999,991.1,29.8,634.6,2094.5
327211,2024,3721.3,1061.0,2660.3,207.5,391.71578947368425,9.5,7.4,2.0999999999999996,501.1,16.4,342.8,1460.3
327211,2025,3721.3,1061.0,2660.3,207.5,391.71578947368425,9.5,7.4,2.0999999999999996,501.1,16.4,342.8,1460.3
327211,2026,3721.3,1061.0,2660.3,207.5,391.71578947368425,9.5,7.4,2.0999999999999996,501.1,16.4,342.8,1460.3
327211,2027,3721.3,1061.0,2660.3,207.5,391.71578947368425,9.5,7.4,2.0999999999999996,501.1,16.4,342.8,1460.3
327212,2024,5288.5,1553.1,3735.3,300.3,403.7022900763359,13.1,10.6,2.5,725.8,21.4,545.2,1079.0
327212,2025,5288.5,1553.1,3735.3,300.3,403.7022900763359,13.1,10.6,2.5,725.8,21.4,545.2,1079.0
327212,2026,5288.5,1553.1,3735.3,300.3,403.7022900763359,13.1,10.6,2.5,725.8,21.4,545.2,1079.0
327212,2027,5288.5,1553.1,3735.3,300.3,403.7022900763359,13.1,10.6,2.5,725.8,21.4,545.2,1079.0
327213,2024,5125.8,1184.5,3941.2,425.6,376.89705882352945,13.6,12.1,1.5,895.8,24.2,746.4,1479.8
327213,2025,5125.8,1184.5,3941.2,425.6,376.89705882352945,13.6,12.1,1.5,895.8,24.2,746.4,1479.8
327213,2026,5125.8,1184.5,3941.2,425.6,376.89705882352945,13.6,12.1,1.5,895.8,24.2,746.4,1479.8
327213,2027,5125.8,1184.5,3941.2,425.6,376.89705882352945,13.6,12.1,1.5,895.8,24.2,746.4,1479.8
327215,2024,6571.9,1823.2,4748.7,817.6,121.02946593001842,54.3,41.8,12.5,2631.5,87.9,1659.4,6401.9
327215,2025,6571.9,1823.2,4748.7,817.6,121.02946593001842,54.3,41.8,12.5,2631.5,87.9,1659.4,6401.9
